"SCS","ISC","NRUSC","tRU","requiredSNR","IRU","NRU","ITBS","Qm","TBS","numTrBlks","NRep","SNR","BLER","TTI","pathloss","datarate","bandwidth"
15000,18,12,1,-22.553,3,4,3,2,1000,100,2,8,0,8,133,125,"180"
15000,18,12,1,-22.553,3,4,3,2,1000,100,2,7,0,8,134,125,"180"
15000,18,12,1,-22.553,3,4,3,2,1000,100,2,6,0,8,135,125,"180"
15000,18,12,1,-22.553,3,4,3,2,1000,100,2,5,0,8,136,125,"180"
15000,18,12,1,-22.553,3,4,3,2,1000,100,2,4,0.07,8,137,125,"180"
15000,18,12,1,-22.553,3,4,3,2,1000,100,4,3,0.01,16,138,62.5,"180"
15000,18,12,1,-22.553,3,4,3,2,1000,100,4,2,0.03,16,139,62.5,"180"
15000,18,12,1,-22.553,3,4,3,2,1000,100,4,1,0.04,16,140,62.5,"180"
15000,18,12,1,-22.553,3,4,3,2,1000,100,4,0,0.06,16,141,62.5,"180"
15000,18,12,1,-22.553,3,4,3,2,1000,100,4,-1,0.08,16,142,62.5,"180"
15000,18,12,1,-22.553,3,4,3,2,1000,100,16,-2,0.03,64,143,15.625,"180"
15000,18,12,1,-22.553,3,4,3,2,1000,100,16,-3,0.06,64,144,15.625,"180"
15000,18,12,1,-22.553,3,4,3,2,1000,100,16,-4,0.06,64,145,15.625,"180"
15000,18,12,1,-22.553,3,4,3,2,1000,100,32,-5,0.07,128,146,7.8125,"180"
15000,18,12,1,-22.553,3,4,3,2,1000,100,32,-6,0.07,128,147,7.8125,"180"
15000,18,12,1,-22.553,3,4,3,2,1000,100,64,-7,0.03,256,148,3.90625,"180"
15000,18,12,1,-22.553,3,4,3,2,1000,100,64,-8,0.04,256,149,3.90625,"180"
15000,18,12,1,-22.553,3,4,3,2,1000,100,64,-9,0.1,256,150,3.90625,"180"
15000,18,12,1,-22.553,3,4,3,2,1000,100,128,-10,0.01,512,151,1.953125,"180"
15000,18,12,1,-22.553,3,4,3,2,1000,100,128,-11,0.02,512,152,1.953125,"180"
15000,18,12,1,-22.553,3,4,3,2,1000,100,128,-12,0.05,512,153,1.953125,"180"
15000,18,12,1,-22.553,3,4,4,2,328,100,1,4,0,4,137,82,"180"
15000,18,12,1,-22.553,3,4,4,2,328,100,1,3,0.07,4,138,82,"180"
15000,18,12,1,-22.553,3,4,4,2,328,100,1,2,0.1,4,139,82,"180"
15000,18,12,1,-22.553,3,4,4,2,328,100,2,1,0,8,140,41,"180"
15000,18,12,1,-22.553,3,4,4,2,328,100,2,0,0.03,8,141,41,"180"
15000,18,12,1,-22.553,3,4,4,2,328,100,2,-1,0.09,8,142,41,"180"
15000,18,12,1,-22.553,3,4,4,2,328,100,4,-2,0,16,143,20.5,"180"
15000,18,12,1,-22.553,3,4,4,2,328,100,4,-3,0.04,16,144,20.5,"180"
15000,18,12,1,-22.553,3,4,4,2,328,100,4,-4,0.05,16,145,20.5,"180"
15000,18,12,1,-22.553,3,4,4,2,328,100,4,-5,0.09,16,146,20.5,"180"
15000,18,12,1,-22.553,3,4,4,2,328,100,4,-6,0.08,16,147,20.5,"180"
15000,18,12,1,-22.553,3,4,4,2,328,100,16,-7,0.04,64,148,5.125,"180"
15000,18,12,1,-22.553,3,4,4,2,328,100,16,-8,0.07,64,149,5.125,"180"
15000,18,12,1,-22.553,3,4,4,2,328,100,32,-9,0.04,128,150,2.5625,"180"
15000,18,12,1,-22.553,3,4,4,2,328,100,32,-10,0.08,128,151,2.5625,"180"
15000,18,12,1,-22.553,3,4,4,2,328,100,32,-11,0.09,128,152,2.5625,"180"
15000,18,12,1,-22.553,3,4,4,2,328,100,64,-12,0.08,256,153,1.28125,"180"
15000,18,12,1,-22.553,3,4,4,2,328,100,128,-13,0,512,154,0.640625,"180"
15000,18,12,1,-22.553,3,4,4,2,328,100,64,-14,0.05,256,155,1.28125,"180"
15000,18,12,1,-22.553,3,4,4,2,408,100,1,6,0,4,135,102,"180"
15000,18,12,1,-22.553,3,4,4,2,408,100,1,5,0,4,136,102,"180"
15000,18,12,1,-22.553,3,4,4,2,408,100,1,4,0.02,4,137,102,"180"
15000,18,12,1,-22.553,3,4,4,2,408,100,1,3,0.1,4,138,102,"180"
15000,18,12,1,-22.553,3,4,4,2,408,100,2,2,0,8,139,51,"180"
15000,18,12,1,-22.553,3,4,4,2,408,100,2,1,0.01,8,140,51,"180"
15000,18,12,1,-22.553,3,4,4,2,408,100,4,0,0,16,141,25.5,"180"
15000,18,12,1,-22.553,3,4,4,2,408,100,4,-1,0,16,142,25.5,"180"
15000,18,12,1,-22.553,3,4,4,2,408,100,4,-2,0.04,16,143,25.5,"180"
15000,18,12,1,-22.553,3,4,4,2,408,100,4,-3,0.04,16,144,25.5,"180"
15000,18,12,1,-22.553,3,4,4,2,408,100,4,-4,0.06,16,145,25.5,"180"
15000,18,12,1,-22.553,3,4,4,2,408,100,8,-5,0.07,32,146,12.75,"180"
15000,18,12,1,-22.553,3,4,4,2,408,100,16,-6,0.05,64,147,6.375,"180"
15000,18,12,1,-22.553,3,4,4,2,408,100,16,-7,0.09,64,148,6.375,"180"
15000,18,12,1,-22.553,3,4,4,2,408,100,16,-8,0.08,64,149,6.375,"180"
15000,18,12,1,-22.553,3,4,4,2,408,100,64,-9,0.04,256,150,1.59375,"180"
15000,18,12,1,-22.553,3,4,4,2,408,100,64,-10,0.02,256,151,1.59375,"180"
15000,18,12,1,-22.553,3,4,4,2,408,100,64,-11,0.09,256,152,1.59375,"180"
15000,18,12,1,-22.553,3,4,4,2,408,100,128,-12,0.04,512,153,0.796875,"180"
15000,18,12,1,-22.553,3,4,4,2,408,100,128,-13,0.01,512,154,0.796875,"180"
15000,18,12,1,-22.553,3,4,4,2,408,100,128,-14,0.04,512,155,0.796875,"180"
15000,18,12,1,-22.553,3,4,4,2,408,100,128,-15,0.08,512,156,0.796875,"180"
15000,18,12,1,-22.553,3,4,4,2,408,100,128,-17,0.03,512,158,0.796875,"180"
15000,18,12,1,-22.553,3,4,4,2,408,100,128,-18,0.02,512,159,0.796875,"180"
15000,18,12,1,-22.553,3,4,4,2,504,100,1,6,0,4,135,126,"180"
15000,18,12,1,-22.553,3,4,4,2,504,100,1,5,0.05,4,136,126,"180"
15000,18,12,1,-22.553,3,4,4,2,504,100,2,4,0,8,137,63,"180"
15000,18,12,1,-22.553,3,4,4,2,504,100,2,3,0,8,138,63,"180"
15000,18,12,1,-22.553,3,4,4,2,504,100,2,2,0,8,139,63,"180"
15000,18,12,1,-22.553,3,4,4,2,504,100,2,1,0.06,8,140,63,"180"
15000,18,12,1,-22.553,3,4,4,2,504,100,2,0,0.07,8,141,63,"180"
15000,18,12,1,-22.553,3,4,4,2,504,100,4,-1,0,16,142,31.5,"180"
15000,18,12,1,-22.553,3,4,4,2,504,100,4,-2,0.04,16,143,31.5,"180"
15000,18,12,1,-22.553,3,4,4,2,504,100,4,-3,0.06,16,144,31.5,"180"
15000,18,12,1,-22.553,3,4,4,2,504,100,16,-4,0.05,64,145,7.875,"180"
15000,18,12,1,-22.553,3,4,4,2,504,100,16,-5,0.06,64,146,7.875,"180"
15000,18,12,1,-22.553,3,4,4,2,504,100,16,-6,0.07,64,147,7.875,"180"
15000,18,12,1,-22.553,3,4,4,2,504,100,16,-7,0.09,64,148,7.875,"180"
15000,18,12,1,-22.553,3,4,4,2,504,100,32,-8,0.09,128,149,3.9375,"180"
15000,18,12,1,-22.553,3,4,4,2,504,100,32,-9,0.1,128,150,3.9375,"180"
15000,18,12,1,-22.553,3,4,4,2,504,100,64,-10,0.08,256,151,1.96875,"180"
15000,18,12,1,-22.553,3,4,4,2,504,100,64,-11,0.06,256,152,1.96875,"180"
15000,18,12,1,-22.553,3,4,4,2,504,100,64,-12,0.07,256,153,1.96875,"180"
15000,18,12,1,-22.553,3,4,4,2,504,100,128,-13,0.03,512,154,0.984375,"180"
15000,18,12,1,-22.553,3,4,4,2,504,100,128,-14,0.09,512,155,0.984375,"180"
15000,18,12,1,-22.553,3,4,4,2,504,100,128,-16,0.01,512,157,0.984375,"180"
15000,18,12,1,-22.553,3,4,4,2,584,100,1,8,0,4,133,146,"180"
15000,18,12,1,-22.553,3,4,4,2,584,100,1,7,0,4,134,146,"180"
15000,18,12,1,-22.553,3,4,4,2,584,100,1,6,0.02,4,135,146,"180"
15000,18,12,1,-22.553,3,4,4,2,584,100,2,5,0,8,136,73,"180"
15000,18,12,1,-22.553,3,4,4,2,584,100,2,4,0,8,137,73,"180"
15000,18,12,1,-22.553,3,4,4,2,584,100,2,3,0.01,8,138,73,"180"
15000,18,12,1,-22.553,3,4,4,2,584,100,2,2,0.03,8,139,73,"180"
15000,18,12,1,-22.553,3,4,4,2,584,100,4,1,0,16,140,36.5,"180"
15000,18,12,1,-22.553,3,4,4,2,584,100,4,0,0,16,141,36.5,"180"
15000,18,12,1,-22.553,3,4,4,2,584,100,4,-1,0.03,16,142,36.5,"180"
15000,18,12,1,-22.553,3,4,4,2,584,100,4,-2,0.05,16,143,36.5,"180"
15000,18,12,1,-22.553,3,4,4,2,584,100,4,-3,0.08,16,144,36.5,"180"
15000,18,12,1,-22.553,3,4,4,2,584,100,16,-4,0.03,64,145,9.125,"180"
15000,18,12,1,-22.553,3,4,4,2,584,100,8,-5,0.05,32,146,18.25,"180"
15000,18,12,1,-22.553,3,4,4,2,584,100,16,-6,0.03,64,147,9.125,"180"
15000,18,12,1,-22.553,3,4,4,2,584,100,32,-7,0.06,128,148,4.5625,"180"
15000,18,12,1,-22.553,3,4,4,2,584,100,64,-8,0.02,256,149,2.28125,"180"
15000,18,12,1,-22.553,3,4,4,2,584,100,32,-9,0.09,128,150,4.5625,"180"
15000,18,12,1,-22.553,3,4,4,2,584,100,128,-10,0,512,151,1.140625,"180"
15000,18,12,1,-22.553,3,4,4,2,584,100,64,-11,0.08,256,152,2.28125,"180"
15000,18,12,1,-22.553,3,4,4,2,584,100,128,-12,0.02,512,153,1.140625,"180"
15000,18,12,1,-22.553,3,4,4,2,584,100,128,-13,0.05,512,154,1.140625,"180"
15000,18,12,1,-22.553,3,4,4,2,584,100,128,-14,0.05,512,155,1.140625,"180"
15000,18,12,1,-22.553,3,4,4,2,680,100,1,8,0,4,133,170,"180"
15000,18,12,1,-22.553,3,4,4,2,680,100,1,7,0.02,4,134,170,"180"
15000,18,12,1,-22.553,3,4,4,2,680,100,2,6,0,8,135,85,"180"
15000,18,12,1,-22.553,3,4,4,2,680,100,2,5,0,8,136,85,"180"
15000,18,12,1,-22.553,3,4,4,2,680,100,2,4,0,8,137,85,"180"
15000,18,12,1,-22.553,3,4,4,2,680,100,2,3,0.01,8,138,85,"180"
15000,18,12,1,-22.553,3,4,4,2,680,100,2,2,0.07,8,139,85,"180"
15000,18,12,1,-22.553,3,4,4,2,680,100,4,1,0.02,16,140,42.5,"180"
15000,18,12,1,-22.553,3,4,4,2,680,100,4,0,0,16,141,42.5,"180"
15000,18,12,1,-22.553,3,4,4,2,680,100,4,-1,0.06,16,142,42.5,"180"
15000,18,12,1,-22.553,3,4,4,2,680,100,4,-2,0.07,16,143,42.5,"180"
15000,18,12,1,-22.553,3,4,4,2,680,100,4,-3,0.05,16,144,42.5,"180"
15000,18,12,1,-22.553,3,4,4,2,680,100,16,-4,0.01,64,145,10.625,"180"
15000,18,12,1,-22.553,3,4,4,2,680,100,16,-5,0.06,64,146,10.625,"180"
15000,18,12,1,-22.553,3,4,4,2,680,100,16,-6,0.1,64,147,10.625,"180"
15000,18,12,1,-22.553,3,4,4,2,680,100,16,-7,0.1,64,148,10.625,"180"
15000,18,12,1,-22.553,3,4,4,2,680,100,16,-8,0.08,64,149,10.625,"180"
15000,18,12,1,-22.553,3,4,4,2,680,100,64,-9,0.07,256,150,2.65625,"180"
15000,18,12,1,-22.553,3,4,4,2,680,100,128,-10,0,512,151,1.328125,"180"
15000,18,12,1,-22.553,3,4,4,2,680,100,64,-11,0.09,256,152,2.65625,"180"
15000,18,12,1,-22.553,3,4,4,2,680,100,128,-12,0.03,512,153,1.328125,"180"
15000,18,12,1,-22.553,3,4,4,2,680,100,128,-13,0.04,512,154,1.328125,"180"
15000,18,12,1,-22.553,3,4,4,2,680,100,128,-14,0.07,512,155,1.328125,"180"
15000,18,12,1,-22.553,3,4,4,2,680,100,128,-15,0.1,512,156,1.328125,"180"
15000,18,12,1,-22.553,4,5,4,2,808,100,1,8,0,5,133,161.6,"180"
15000,18,12,1,-22.553,4,5,4,2,808,100,1,7,0,5,134,161.6,"180"
15000,18,12,1,-22.553,4,5,4,2,808,100,1,6,0.09,5,135,161.6,"180"
15000,18,12,1,-22.553,4,5,4,2,808,100,2,5,0,10,136,80.8,"180"
15000,18,12,1,-22.553,4,5,4,2,808,100,2,4,0,10,137,80.8,"180"
15000,18,12,1,-22.553,4,5,4,2,808,100,2,3,0,10,138,80.8,"180"
15000,18,12,1,-22.553,4,5,4,2,808,100,2,2,0.05,10,139,80.8,"180"
15000,18,12,1,-22.553,4,5,4,2,808,100,2,1,0.07,10,140,80.8,"180"
15000,18,12,1,-22.553,4,5,4,2,808,100,4,0,0,20,141,40.4,"180"
15000,18,12,1,-22.553,4,5,4,2,808,100,4,-1,0.04,20,142,40.4,"180"
15000,18,12,1,-22.553,4,5,4,2,808,100,4,-2,0.05,20,143,40.4,"180"
15000,18,12,1,-22.553,4,5,4,2,808,100,4,-3,0.07,20,144,40.4,"180"
15000,18,12,1,-22.553,4,5,4,2,808,100,4,-4,0.1,20,145,40.4,"180"
15000,18,12,1,-22.553,4,5,4,2,808,100,16,-5,0.09,80,146,10.1,"180"
15000,18,12,1,-22.553,4,5,4,2,808,100,16,-6,0.1,80,147,10.1,"180"
15000,18,12,1,-22.553,4,5,4,2,808,100,32,-7,0.06,160,148,5.05,"180"
15000,18,12,1,-22.553,4,5,4,2,808,100,64,-8,0.01,320,149,2.525,"180"
15000,18,12,1,-22.553,4,5,4,2,808,100,64,-9,0.04,320,150,2.525,"180"
15000,18,12,1,-22.553,4,5,4,2,808,100,64,-10,0.07,320,151,2.525,"180"
15000,18,12,1,-22.553,4,5,4,2,808,100,64,-11,0.08,320,152,2.525,"180"
15000,18,12,1,-22.553,4,5,4,2,808,100,64,-12,0.09,320,153,2.525,"180"
15000,18,12,1,-22.553,4,5,4,2,808,100,128,-13,0,640,154,1.2625,"180"
15000,18,12,1,-22.553,4,5,4,2,808,100,128,-14,0.02,640,155,1.2625,"180"
15000,18,12,1,-22.553,4,5,4,2,808,100,128,-15,0.05,640,156,1.2625,"180"
15000,18,12,1,-22.553,4,5,4,2,808,100,128,-16,0.1,640,157,1.2625,"180"
15000,18,12,1,-22.553,4,5,4,2,808,100,128,-17,0.04,640,158,1.2625,"180"
15000,18,12,1,-22.553,4,5,4,2,808,100,128,-18,0.05,640,159,1.2625,"180"
15000,18,12,1,-22.553,4,5,4,2,808,100,128,-19,0.08,640,160,1.2625,"180"
15000,18,12,1,-22.553,4,5,4,2,936,100,1,8,0.02,5,133,187.2,"180"
15000,18,12,1,-22.553,4,5,4,2,936,100,1,7,0.1,5,134,187.2,"180"
15000,18,12,1,-22.553,4,5,4,2,936,100,2,6,0,10,135,93.6,"180"
15000,18,12,1,-22.553,4,5,4,2,936,100,2,5,0,10,136,93.6,"180"
15000,18,12,1,-22.553,4,5,4,2,936,100,2,4,0,10,137,93.6,"180"
15000,18,12,1,-22.553,4,5,4,2,936,100,2,3,0.01,10,138,93.6,"180"
15000,18,12,1,-22.553,4,5,4,2,936,100,2,2,0.05,10,139,93.6,"180"
15000,18,12,1,-22.553,4,5,4,2,936,100,2,1,0.08,10,140,93.6,"180"
15000,18,12,1,-22.553,4,5,4,2,936,100,4,0,0.01,20,141,46.8,"180"
15000,18,12,1,-22.553,4,5,4,2,936,100,4,-1,0.04,20,142,46.8,"180"
15000,18,12,1,-22.553,4,5,4,2,936,100,4,-2,0.07,20,143,46.8,"180"
15000,18,12,1,-22.553,4,5,4,2,936,100,4,-3,0.08,20,144,46.8,"180"
15000,18,12,1,-22.553,4,5,4,2,936,100,8,-4,0.06,40,145,23.4,"180"
15000,18,12,1,-22.553,4,5,4,2,936,100,16,-5,0.08,80,146,11.7,"180"
15000,18,12,1,-22.553,4,5,4,2,936,100,16,-6,0.06,80,147,11.7,"180"
15000,18,12,1,-22.553,4,5,4,2,936,100,32,-7,0.1,160,148,5.85,"180"
15000,18,12,1,-22.553,4,5,4,2,936,100,64,-8,0.07,320,149,2.925,"180"
15000,18,12,1,-22.553,4,5,4,2,936,100,64,-9,0.06,320,150,2.925,"180"
15000,18,12,1,-22.553,4,5,4,2,936,100,64,-10,0.03,320,151,2.925,"180"
15000,18,12,1,-22.553,4,5,4,2,936,100,64,-11,0.09,320,152,2.925,"180"
15000,18,12,1,-22.553,4,5,4,2,936,100,128,-12,0.07,640,153,1.4625,"180"
15000,18,12,1,-22.553,4,5,4,2,936,100,128,-13,0.05,640,154,1.4625,"180"
15000,18,12,1,-22.553,4,5,4,2,936,100,64,-14,0.1,320,155,2.925,"180"
15000,18,12,1,-22.553,4,5,4,2,936,100,128,-15,0.03,640,156,1.4625,"180"
15000,18,12,1,-22.553,4,5,4,2,1000,100,1,10,0,5,131,200,"180"
15000,18,12,1,-22.553,4,5,4,2,1000,100,1,9,0,5,132,200,"180"
15000,18,12,1,-22.553,4,5,4,2,1000,100,1,8,0.08,5,133,200,"180"
15000,18,12,1,-22.553,4,5,4,2,1000,100,2,7,0,10,134,100,"180"
15000,18,12,1,-22.553,4,5,4,2,1000,100,2,6,0,10,135,100,"180"
15000,18,12,1,-22.553,4,5,4,2,1000,100,2,5,0,10,136,100,"180"
15000,18,12,1,-22.553,4,5,4,2,1000,100,2,4,0,10,137,100,"180"
15000,18,12,1,-22.553,4,5,4,2,1000,100,2,3,0.02,10,138,100,"180"
15000,18,12,1,-22.553,4,5,4,2,1000,100,2,2,0.05,10,139,100,"180"
15000,18,12,1,-22.553,4,5,4,2,1000,100,4,1,0.02,20,140,50,"180"
15000,18,12,1,-22.553,4,5,4,2,1000,100,4,0,0.02,20,141,50,"180"
15000,18,12,1,-22.553,4,5,4,2,1000,100,4,-1,0.05,20,142,50,"180"
15000,18,12,1,-22.553,4,5,4,2,1000,100,4,-2,0.06,20,143,50,"180"
15000,18,12,1,-22.553,4,5,4,2,1000,100,4,-3,0.1,20,144,50,"180"
15000,18,12,1,-22.553,4,5,4,2,1000,100,8,-4,0.1,40,145,25,"180"
15000,18,12,1,-22.553,4,5,4,2,1000,100,16,-5,0.08,80,146,12.5,"180"
15000,18,12,1,-22.553,4,5,4,2,1000,100,32,-6,0.07,160,147,6.25,"180"
15000,18,12,1,-22.553,4,5,4,2,1000,100,32,-7,0.09,160,148,6.25,"180"
15000,18,12,1,-22.553,4,5,4,2,1000,100,64,-8,0.02,320,149,3.125,"180"
15000,18,12,1,-22.553,4,5,4,2,1000,100,64,-9,0.06,320,150,3.125,"180"
15000,18,12,1,-22.553,4,5,4,2,1000,100,64,-10,0.06,320,151,3.125,"180"
15000,18,12,1,-22.553,4,5,4,2,1000,100,64,-11,0.1,320,152,3.125,"180"
15000,18,12,1,-22.553,4,5,4,2,1000,100,128,-12,0.07,640,153,1.5625,"180"
15000,18,12,1,-22.553,4,5,4,2,1000,100,128,-13,0.06,640,154,1.5625,"180"
15000,18,12,1,-22.553,4,5,4,2,1000,100,128,-15,0.09,640,156,1.5625,"180"
15000,18,12,1,-22.553,4,5,5,2,328,100,1,4,0,5,137,65.6,"180"
15000,18,12,1,-22.553,4,5,5,2,328,100,1,3,0,5,138,65.6,"180"
15000,18,12,1,-22.553,4,5,5,2,328,100,1,2,0.07,5,139,65.6,"180"
15000,18,12,1,-22.553,4,5,5,2,328,100,2,1,0,10,140,32.8,"180"
15000,18,12,1,-22.553,4,5,5,2,328,100,2,0,0,10,141,32.8,"180"
15000,18,12,1,-22.553,4,5,5,2,328,100,2,-1,0,10,142,32.8,"180"
15000,18,12,1,-22.553,4,5,5,2,328,100,2,-2,0.08,10,143,32.8,"180"
15000,18,12,1,-22.553,4,5,5,2,328,100,4,-3,0,20,144,16.4,"180"
15000,18,12,1,-22.553,4,5,5,2,328,100,4,-4,0.04,20,145,16.4,"180"
15000,18,12,1,-22.553,4,5,5,2,328,100,8,-5,0.1,40,146,8.2,"180"
15000,18,12,1,-22.553,4,5,5,2,328,100,4,-6,0.08,20,147,16.4,"180"
15000,18,12,1,-22.553,4,5,5,2,328,100,16,-7,0.03,80,148,4.1,"180"
15000,18,12,1,-22.553,4,5,5,2,328,100,16,-8,0.04,80,149,4.1,"180"
15000,18,12,1,-22.553,4,5,5,2,328,100,32,-9,0.07,160,150,2.05,"180"
15000,18,12,1,-22.553,4,5,5,2,328,100,64,-10,0.03,320,151,1.025,"180"
15000,18,12,1,-22.553,4,5,5,2,328,100,32,-11,0.08,160,152,2.05,"180"
15000,18,12,1,-22.553,4,5,5,2,328,100,64,-12,0.02,320,153,1.025,"180"
15000,18,12,1,-22.553,4,5,5,2,328,100,64,-13,0.09,320,154,1.025,"180"
15000,18,12,1,-22.553,4,5,5,2,328,100,64,-14,0.08,320,155,1.025,"180"
15000,18,12,1,-22.553,4,5,5,2,328,100,64,-15,0.1,320,156,1.025,"180"
15000,18,12,1,-22.553,4,5,5,2,328,100,128,-16,0.07,640,157,0.5125,"180"
15000,18,12,1,-22.553,4,5,5,2,328,100,128,-17,0.05,640,158,0.5125,"180"
15000,18,12,1,-22.553,4,5,5,2,328,100,128,-18,0.08,640,159,0.5125,"180"
15000,18,12,1,-22.553,4,5,5,2,408,100,1,4,0,5,137,81.6,"180"
15000,18,12,1,-22.553,4,5,5,2,408,100,1,3,0.03,5,138,81.6,"180"
15000,18,12,1,-22.553,4,5,5,2,408,100,1,2,0.04,5,139,81.6,"180"
15000,18,12,1,-22.553,4,5,5,2,408,100,2,1,0,10,140,40.8,"180"
15000,18,12,1,-22.553,4,5,5,2,408,100,2,0,0.03,10,141,40.8,"180"
15000,18,12,1,-22.553,4,5,5,2,408,100,2,-1,0.03,10,142,40.8,"180"
15000,18,12,1,-22.553,4,5,5,2,408,100,2,-2,0.1,10,143,40.8,"180"
15000,18,12,1,-22.553,4,5,5,2,408,100,4,-3,0.01,20,144,20.4,"180"
15000,18,12,1,-22.553,4,5,5,2,408,100,4,-4,0.05,20,145,20.4,"180"
15000,18,12,1,-22.553,4,5,5,2,408,100,4,-5,0.07,20,146,20.4,"180"
15000,18,12,1,-22.553,4,5,5,2,408,100,4,-6,0.09,20,147,20.4,"180"
15000,18,12,1,-22.553,4,5,5,2,408,100,16,-7,0.04,80,148,5.1,"180"
15000,18,12,1,-22.553,4,5,5,2,408,100,32,-8,0.07,160,149,2.55,"180"
15000,18,12,1,-22.553,4,5,5,2,408,100,32,-9,0.06,160,150,2.55,"180"
15000,18,12,1,-22.553,4,5,5,2,408,100,32,-10,0.1,160,151,2.55,"180"
15000,18,12,1,-22.553,4,5,5,2,408,100,64,-11,0.05,320,152,1.275,"180"
15000,18,12,1,-22.553,4,5,5,2,408,100,64,-12,0.08,320,153,1.275,"180"
15000,18,12,1,-22.553,4,5,5,2,408,100,64,-13,0.08,320,154,1.275,"180"
15000,18,12,1,-22.553,4,5,5,2,408,100,64,-14,0.06,320,155,1.275,"180"
15000,18,12,1,-22.553,4,5,5,2,408,100,64,-15,0.03,320,156,1.275,"180"
15000,18,12,1,-22.553,4,5,5,2,408,100,128,-16,0.05,640,157,0.6375,"180"
15000,18,12,1,-22.553,4,5,5,2,408,100,128,-17,0.02,640,158,0.6375,"180"
15000,18,12,1,-22.553,4,5,5,2,408,100,64,-18,0.03,320,159,1.275,"180"
15000,18,12,1,-22.553,4,5,5,2,408,100,128,-19,0.05,640,160,0.6375,"180"
15000,18,12,1,-22.553,4,5,5,2,504,100,1,6,0,5,135,100.8,"180"
15000,18,12,1,-22.553,4,5,5,2,504,100,1,5,0,5,136,100.8,"180"
15000,18,12,1,-22.553,4,5,5,2,504,100,1,4,0.02,5,137,100.8,"180"
15000,18,12,1,-22.553,4,5,5,2,504,100,1,3,0.02,5,138,100.8,"180"
15000,18,12,1,-22.553,4,5,5,2,504,100,2,2,0,10,139,50.4,"180"
15000,18,12,1,-22.553,4,5,5,2,504,100,2,1,0,10,140,50.4,"180"
15000,18,12,1,-22.553,4,5,5,2,504,100,2,0,0.05,10,141,50.4,"180"
15000,18,12,1,-22.553,4,5,5,2,504,100,2,-1,0.03,10,142,50.4,"180"
15000,18,12,1,-22.553,4,5,5,2,504,100,4,-2,0.01,20,143,25.2,"180"
15000,18,12,1,-22.553,4,5,5,2,504,100,4,-3,0.05,20,144,25.2,"180"
15000,18,12,1,-22.553,4,5,5,2,504,100,4,-4,0.06,20,145,25.2,"180"
15000,18,12,1,-22.553,4,5,5,2,504,100,4,-5,0.07,20,146,25.2,"180"
15000,18,12,1,-22.553,4,5,5,2,504,100,16,-6,0.05,80,147,6.3,"180"
15000,18,12,1,-22.553,4,5,5,2,504,100,32,-7,0.06,160,148,3.15,"180"
15000,18,12,1,-22.553,4,5,5,2,504,100,32,-8,0.08,160,149,3.15,"180"
15000,18,12,1,-22.553,4,5,5,2,504,100,32,-9,0.09,160,150,3.15,"180"
15000,18,12,1,-22.553,4,5,5,2,504,100,64,-10,0.02,320,151,1.575,"180"
15000,18,12,1,-22.553,4,5,5,2,504,100,64,-11,0.06,320,152,1.575,"180"
15000,18,12,1,-22.553,4,5,5,2,504,100,64,-12,0.05,320,153,1.575,"180"
15000,18,12,1,-22.553,4,5,5,2,504,100,128,-13,0.02,640,154,0.7875,"180"
15000,18,12,1,-22.553,4,5,5,2,504,100,128,-14,0.07,640,155,0.7875,"180"
15000,18,12,1,-22.553,4,5,5,2,504,100,128,-15,0.03,640,156,0.7875,"180"
15000,18,12,1,-22.553,4,5,5,2,504,100,128,-16,0.1,640,157,0.7875,"180"
15000,18,12,1,-22.553,4,5,5,2,504,100,128,-17,0.04,640,158,0.7875,"180"
15000,18,12,1,-22.553,4,5,5,2,504,100,128,-18,0.07,640,159,0.7875,"180"
15000,18,12,1,-22.553,4,5,5,2,504,100,128,-19,0.04,640,160,0.7875,"180"
15000,18,12,1,-22.553,4,5,5,2,584,100,1,6,0,5,135,116.8,"180"
15000,18,12,1,-22.553,4,5,5,2,584,100,1,5,0.01,5,136,116.8,"180"
15000,18,12,1,-22.553,4,5,5,2,584,100,1,4,0.04,5,137,116.8,"180"
15000,18,12,1,-22.553,4,5,5,2,584,100,2,3,0,10,138,58.4,"180"
15000,18,12,1,-22.553,4,5,5,2,584,100,2,2,0,10,139,58.4,"180"
15000,18,12,1,-22.553,4,5,5,2,584,100,2,1,0.02,10,140,58.4,"180"
15000,18,12,1,-22.553,4,5,5,2,584,100,2,0,0.06,10,141,58.4,"180"
15000,18,12,1,-22.553,4,5,5,2,584,100,4,-1,0.03,20,142,29.2,"180"
15000,18,12,1,-22.553,4,5,5,2,584,100,4,-2,0.03,20,143,29.2,"180"
15000,18,12,1,-22.553,4,5,5,2,584,100,4,-3,0.05,20,144,29.2,"180"
15000,18,12,1,-22.553,4,5,5,2,584,100,4,-4,0.09,20,145,29.2,"180"
15000,18,12,1,-22.553,4,5,5,2,584,100,8,-5,0.08,40,146,14.6,"180"
15000,18,12,1,-22.553,4,5,5,2,584,100,16,-6,0.03,80,147,7.3,"180"
15000,18,12,1,-22.553,4,5,5,2,584,100,16,-7,0.08,80,148,7.3,"180"
15000,18,12,1,-22.553,4,5,5,2,584,100,32,-8,0.08,160,149,3.65,"180"
15000,18,12,1,-22.553,4,5,5,2,584,100,32,-9,0.08,160,150,3.65,"180"
15000,18,12,1,-22.553,4,5,5,2,584,100,32,-10,0.06,160,151,3.65,"180"
