x,y,distance,FriisDistance,HataPathloss,Distribution,DataSize,Intervall
0.608,0.924,1.0618097758073242,77.8063919765929,127.19211355394886,,50,5
1.257,0.465,1.0631434522208185,77.95867658411791,127.21159909412934,,50,5
1.634,1.75,0.28364766877236974,16.408280190621955,106.70153068096103,,50,5
2.11,1.531,0.6107871969843506,35.23878833947983,118.60807086647486,,50,5
0.683,1.012,0.9516475187799314,65.75112891078525,125.491774153828,,50,5
1.312,0.856,0.6708800190794179,39.847274754906564,120.06479450491545,,50,5
0.747,0.922,0.9492591848383665,65.50131862507928,125.4527668642464,,50,5
1.909,2.393,0.9822066992237426,68.99100640058512,125.98241694408975,,50,5
2.631,1.738,1.155770305899922,88.90109090267183,128.50836099401275,,50,5
0.987,1.846,0.6187770196120732,35.831865119730466,118.80981612330335,,50,5
2.459,1.32,0.9757463809822715,68.29937046366877,125.87997813861281,,50,5
1.294,2.005,0.5453998533186454,30.615048092067116,116.85038788185689,,50,5
2.076,0.744,0.9504272723359742,65.62343422062196,125.47185681469877,,50,5
1.264,0.51,1.0177406349360332,72.85928794534817,126.53408997865522,,50,5
1.528,2.28,0.7805024023025168,49.117813962280984,122.41419237464748,,50,5
0.461,1.308,1.0565912170749858,77.21196257436661,127.11563237386702,,50,5
1.841,1.469,0.34240619153280505,18.971502114666194,109.62400411280251,,50,5
1.987,0.709,0.9288971956034748,63.39163231155859,125.11616480600998,,50,5
1.656,1.084,0.4442881947565115,24.290124597460476,113.66742114565619,,50,5
1.584,0.366,1.1371068551371941,86.6385409551114,128.2556453970795,,50,5
1.49,0.865,0.6350787352761861,37.06070042327488,119.213481504709,,50,5
1.373,1.432,0.1440590156845451,11.9093494147193,96.18440908442007,,50,5
2.181,1.523,0.6813882887164998,40.68794225421047,120.30605620160837,,50,5
1.343,1.798,0.3368278492049017,18.71196544818678,109.36902372272841,,50,5
1.432,0.8,0.7032951016465279,42.473476130399945,120.79727644135792,,50,5
1.67,1.897,0.43186687763707926,23.583984572392247,113.22724442936332,,50,5
0.94,1.577,0.5652689625302277,31.976436204046422,117.40584616982176,,50,5
2.14,1.648,0.6568896406551105,38.74403061597775,119.73765417159443,,50,5
1.047,1.134,0.5823787427439296,33.17938171764552,117.86873778599939,,50,5
0.503,1.763,1.0311052322629344,74.34212008145548,126.73660817336048,,50,5
1.491,2.281,0.7810518548726456,49.16704260321964,122.4251164439336,,50,5
1.037,0.595,1.016559885102693,72.72901361246633,126.51607000593636,,50,5
1.165,2.099,0.6863133395177455,41.08548508397666,120.41785381314853,,50,5
1.828,1.375,0.3510113958264034,19.378431366958992,110.00930492640514,,50,5
2.47,1.763,1.005021890308863,71.46227558218618,126.33887354724946,,50,5
0.806,1.649,0.7098147645688979,43.01343910551379,120.94051620410708,,50,5
2.161,0.855,0.9235507565911037,62.84366859302187,125.02656004084108,,50,5
1.072,0.482,1.1043133613245835,82.73343744892344,127.8013831003372,,50,5
2.233,0.965,0.9074767214645233,61.211236489019626,124.75400607506086,,50,5
2.346,1.803,0.8986239480450096,60.32182194309907,124.60182797034288,,50,5
0.605,0.845,1.1090761921527303,83.2950157379307,127.8681896846919,,50,5
1.132,0.652,0.9244068368418745,62.931241964703695,125.04094252174224,,50,5
2.156,2.262,1.0054750121211369,71.5118082973795,126.34587072433486,,50,5
0.983,0.73,0.9274637459221788,63.24447186193858,125.09219130761863,,50,5
2.545,1.292,1.0654994134207676,78.228057447859,127.24596096529503,,50,5
1.379,2.001,0.5154046953608397,28.63285761028394,115.97229013929461,,50,5
1.861,2.458,1.0237602258341552,73.52529024120966,126.62563399567165,,50,5
0.42,1.803,1.1216991575284347,84.79256465230284,128.04386934660513,,50,5
1.215,1.128,0.4686245832220073,25.71909377518201,114.4952509325329,,50,5
1.282,0.658,0.8697631861604629,57.47004478829837,124.09509366566668,,50,5
1.196,2.227,0.7880006345175109,49.79197576904797,122.56261090542927,,50,5
1.173,2.178,0.7527370058659265,46.66575007896417,121.85191231362386,,50,5
1.686,2.333,0.8535133273710495,55.89669398579246,123.802328910491,,50,5
1.562,1.6,0.11766052864066193,11.32976690087646,93.0422112113028,,50,5
1.307,1.335,0.2539173093745285,15.257772418597071,104.9827365130206,,50,5
2.178,1.217,0.7346924526630172,45.10976184983645,121.4752585090587,,50,5
2.167,0.741,1.0104306012784845,72.05467205935471,126.42219053288122,,50,5
2.023,1.113,0.6506135565756375,38.255070230002815,119.58862865820842,,50,5
1.882,1.123,0.5367056921628462,30.031431681884097,116.60094064006822,,50,5
0.894,2.189,0.9175821489109299,62.23488124108565,124.92591306910258,,50,5
0.79,0.937,0.9061285780726707,61.075349206800986,124.73092772861081,,50,5
2.285,1.537,0.7858714907667794,49.60002991860298,122.52061111697533,,50,5
2.211,2.23,1.0190294402027842,73.00162010040448,126.5537351875922,,50,5
1.064,0.847,0.7851783236946879,49.53762797820227,122.50691304972737,,50,5
1.508,2.024,0.52406106514413,29.195836262621803,116.2308415723919,,50,5
1.278,1.238,0.3434064647032726,19.01839512641941,109.66928602207824,,50,5
1.77,1.53,0.2716615541441225,15.932395723371535,106.03130309909004,,50,5
0.864,1.939,0.7727981625236955,48.43042051640015,122.26020356934036,,50,5
2.015,0.554,1.0770984170446078,79.56112709550078,127.41403304089556,,50,5
0.528,1.068,1.0636766425939792,78.01960053421962,127.21938237765846,,50,5
1.935,2.145,0.7779781487933964,48.892001973016576,122.36390681833936,,50,5
1.662,0.599,0.9154479777682618,62.017954006613614,124.88976616272905,,50,5
0.606,1.655,0.9073373132413326,61.19717734449448,124.7516211894065,,50,5
0.83,0.597,1.1244149589897852,85.11650170782774,128.08140791530874,,50,5
2.155,1.807,0.7233768036092943,44.149200379192024,121.23431161433264,,50,5
1.669,0.511,1.0033354374285801,71.2780765423292,126.3128033314639,,50,5
2.435,1.738,0.9648155264090644,67.13731361386375,125.70509718808238,,50,5
1.795,1.777,0.4046652937922894,22.092955582885594,112.21734999056574,,50,5
2.152,1.322,0.6758609324409868,40.244468476080186,120.17961996629454,,50,5
0.714,1.716,0.8151392519073045,52.27429116815236,123.08822752254252,,50,5
2.015,0.997,0.7198847129922958,43.85513613815839,121.1591921265108,,50,5
2.09,2.162,0.8867603960484476,59.140698075176395,124.39552726850023,,50,5
0.871,1.584,0.6345841157797759,37.02304595385972,119.20138683152253,,50,5
1.925,1.966,0.630698818771686,36.72806902435681,119.10605251975582,,50,5
1.097,0.769,0.8347275004455047,54.10697921848135,123.45684713623206,,50,5
2.326,1.129,0.9054926835706626,61.01130887052444,124.72003017594871,,50,5
1.307,1.999,0.5350233639758175,29.91935448550016,116.55220604403245,,50,5
2.231,2.295,1.0799935184990694,79.89563094501705,127.45570142804766,,50,5
2.294,2.25,1.0922160958345193,81.31562761236856,127.63039500737086,,50,5
1.789,1.916,0.5065343028857966,28.06363068429087,115.70280174422302,,50,5
0.633,1.717,0.8937438111673837,59.83446435403884,124.51729672821946,,50,5
2.05,1.998,0.7419595676315522,45.73283298134507,121.62804982479757,,50,5
1.857,1.734,0.4268547762412879,28.303522495141618,113.04603380229327,,200,8
1.078,1.935,0.6060602280301851,39.89076954442993,118.48746731285632,,200,8
2.083,2.154,0.8761306980125739,63.09292470016001,124.2083246131853,,200,8
2.259,2.363,1.149282384794964,93.11128012930544,128.42097594237202,,200,8
1.49,2.201,0.7010713230478052,47.29019878278786,120.74811520810943,,200,8
0.767,0.611,1.1522195971254785,93.46840976909866,128.4605978629255,,200,8
1.795,0.537,1.0071712863262137,76.69739143161962,126.37203688474001,,200,8
1.916,1.626,0.4346630879198278,28.74157104401144,113.32742858626504,,200,8
0.963,2.301,0.9643495216984349,72.08800188098046,125.69759768949156,,200,8
1.016,0.954,0.7296382665403454,49.67927245423895,121.36810039048761,,200,8
1.448,2.376,0.8775420217858515,63.2314666110601,124.2333101970385,,200,8
2.372,1.545,0.8731603518254821,62.80191577133007,124.1556068822541,,200,8
1.025,2.06,0.7343194127898295,50.07790830631871,121.46737460631749,,200,8
0.849,1.14,0.7439092686611722,50.90081820532355,121.66878776756113,,200,8
2.368,2.035,1.0196317962872676,78.06819128830756,126.56290835979856,,200,8
1.215,0.833,0.7253371629800861,49.31477033875409,121.27632276807226,,200,8
1.583,2.597,1.1001354462065114,87.24239272088988,127.7425432699933,,200,8
1.333,2.586,1.0987652160493613,87.08166399176046,127.72319690997759,,200,8
0.515,2.006,1.1073666962664173,88.09323275614763,127.84424424045484,,200,8
0.756,2.097,0.9539103731483373,70.9882702872062,125.52864184653893,,200,8
0.61,2.017,1.0292662434958215,79.13717691534973,126.7088976351756,,200,8
1.406,1.183,0.33064331234730876,23.42815506841889,109.0813511867336,,200,8
2.353,2.051,1.0154851057499565,77.61053470879693,126.49964909167582,,200,8
2.566,0.952,1.1986075254227297,99.20349909521663,129.07330361767896,,200,8
1.063,1.811,0.5363674113888726,35.00887307148567,116.59115342080266,,200,8
0.973,1.275,0.573021814593476,37.51802098815501,117.61730522781363,,200,8
1.69,1.951,0.4893883938141566,31.985467256054857,115.16825080509771,,200,8
1.126,2.198,0.7918838298639517,55.14310452816411,122.63891996161925,,200,8
0.36,1.176,1.1851480920121333,97.52112848124783,128.89800400298395,,200,8
2.447,1.322,0.9635834162126287,72.0069748141488,125.68526073480872,,200,8
0.881,1.737,0.6628197341660853,44.20942718272826,119.87716164087954,,200,8
2.205,2.358,1.1104904321965139,88.46213290905179,127.8879715071896,,200,8
0.984,1.437,0.5198317035349037,33.91985189953492,116.10505548643792,,200,8
0.97,1.613,0.541912354537152,35.38005477677006,116.75080777515963,,200,8
2.152,0.903,0.8840322392311267,63.870834019809934,124.34769584957319,,200,8
0.307,1.599,1.1971006641047361,99.01440478848265,129.0537759344376,,200,8
1.098,0.9,0.7222215726492806,49.05179595598088,121.20950128337054,,200,8
0.851,2.018,0.8303764206671573,58.69693151071184,123.37571965571415,,200,8
1.759,0.537,0.9972211389656759,75.61229885027761,126.2179159533775,,200,8
1.05,1.438,0.45425103191957633,29.867863339908034,114.01167204734583,,200,8
0.722,2.095,0.979443209175499,73.6947099000034,125.93868004511947,,200,8
1.883,0.385,1.1789461395670289,96.75094853587235,128.8165568435447,,200,8
0.682,1.239,0.8586297222901149,61.38955579675128,123.89510511512827,,200,8
1.598,0.623,0.8824584976076779,63.71546027382191,124.32003704030183,,200,8
0.365,1.193,1.175786545253857,96.35980268982343,128.7748985697877,,200,8
1.585,0.89,0.6158936596523786,40.61713649488796,118.73731248247029,,200,8
1.028,2.07,0.7400567545803496,50.5692222994617,121.58818822992443,,200,8
0.854,0.915,0.871516494393537,62.641199269806975,124.12635454458527,,200,8
2.31,0.796,1.0731803203562764,84.10955097513667,127.35746226091199,,200,8
2.026,0.787,0.8860276519386964,64.06815213922533,124.38269489938894,,200,8
0.828,2.474,1.183325821572402,97.29450264001048,128.87411733309335,,200,8
1.099,1.519,0.4014498723377553,26.921764834815384,112.09351185238718,,200,8
2.377,0.844,1.095200894813367,86.66430597736979,127.67275882340084,,200,8
2.553,0.92,1.202168457413519,99.65110028514945,129.11935298391722,,200,8
2.461,1.018,1.0751023207118473,84.3309072375864,127.38523850103199,,200,8
1.73,1.949,0.5044809213439098,32.93297173709307,115.63974611655858,,200,8
1.486,0.78,0.720136098248102,48.876267529580396,121.16461191496361,,200,8
2.567,2.0,1.1783416312767705,96.6760487746125,128.80859523234855,,200,8
1.166,2.441,0.9985174009500284,75.75317944398176,126.23808105890619,,200,8
2.45,1.488,0.9500757864507443,70.5866763306742,125.46611498087704,,200,8
2.012,2.27,0.9246858926143514,67.95980198667962,125.04562788880827,,200,8
2.358,1.429,0.8609326338337978,61.61215144717907,123.93668381304329,,200,8
1.902,2.599,1.17021579206572,95.67217806324894,128.7011764879351,,200,8
2.382,0.868,1.0850566805471502,85.48233360305684,127.52830633049062,,200,8
2.27,1.417,0.7744604573507934,53.57828081210201,122.29355823618678,,200,8
0.705,0.847,1.0288022161717967,79.08550963660915,126.7018976834916,,200,8
0.621,2.155,1.096205272747764,86.78180384538612,127.6869881914026,,200,8
1.653,1.55,0.1609627286051029,17.328092398071572,97.90670509085047,,200,8
2.568,1.415,1.0713771511470647,83.90216398128422,127.33135807262079,,200,8
2.472,1.058,1.067777130303885,83.48893800977599,127.27910947784396,,200,8
0.597,1.776,0.9442377878479552,69.97771268864474,125.37043418307734,,200,8
1.085,0.874,0.7510665749452574,36.52046089913456,121.81742583256269,,10,24
1.24,0.738,0.8051360133542655,41.35161868561289,122.89655112474153,,10,24
1.126,1.242,0.4543566880766696,14.874044275228123,114.01528223425905,,10,24
1.698,2.584,1.101934662309885,82.45368115180356,127.76790994716686,,50,5
2.079,1.563,0.5824173761144152,33.18212984759903,117.86976751746022,,50,5
0.631,1.721,0.896661586107044,60.125598458532444,124.56789225168374,,50,5
0.842,0.573,1.136790657948947,86.60045863372501,128.25132823436738,,50,5
2.543,1.751,1.0727767708148794,79.06311389102889,127.3516239512398,,50,5
1.187,1.333,0.35476471075911703,19.558406928921954,110.17441115101596,,50,5
1.111,1.343,0.41948778289719,22.895973372744784,112.77578339095186,,50,5
2.047,1.324,0.5746172639244318,32.630193034913134,117.66046600590786,,50,5
0.647,1.738,0.8855806005101964,59.02391463143756,124.37486058313469,,50,5
1.529,2.383,0.8834760890935306,58.815901042460595,124.33792703441651,,50,5
2.001,0.602,1.0283019984420918,74.029833267381,126.6943482547027,,50,5
0.919,1.912,0.7122534661200323,43.21642138311588,120.99375766253749,,50,5
0.764,1.15,0.81498220839476,52.25973662460596,123.0852365575187,,50,5
2.33,1.352,0.8430919285582089,54.899980891882834,123.61162395970877,,50,5
1.794,1.976,0.5594747536752664,31.575471340205336,117.24590667885423,,50,5
1.997,0.543,1.0783589383873997,79.70668252156766,127.43218912205823,,50,5
1.133,2.517,1.0811928597618465,80.0344114351132,127.47293050045592,,50,5
2.077,0.467,1.1832235629837666,92.28179343161554,128.87277581813208,,50,5
2.27,0.767,1.063103475678638,77.95410971213137,127.21101537647978,,50,5
0.999,0.728,0.92031787986543,62.51353522550487,124.97212595798408,,50,5
1.65,1.122,0.4066743168679329,22.200462378023193,112.29422663716862,,50,5
1.517,0.9,0.6002407850188123,34.46524422447246,118.33769194540811,,50,5
0.9,1.364,0.6152202857513721,35.567102960422886,118.72033124365097,,50,5
1.817,2.448,0.999596418561011,70.87055929700193,126.25484668009437,,50,5
2.41,1.774,0.9503557228743352,65.61595081292894,125.47068816290486,,50,5
0.917,0.72,0.9738013144373958,68.09183732556096,125.8490030868293,,50,5
0.517,0.864,1.170805278430192,90.74481954276406,128.7089942013874,,50,5
1.889,1.609,0.4039826728957568,22.056522610903148,112.19114213535909,,50,5
0.771,1.272,0.7638226233884409,47.63637550111705,122.07885669355613,,50,5
1.413,1.76,0.2741696555054917,16.030635700352597,106.17396272269806,,50,5
2.586,1.438,1.087768357693861,80.79744181399205,127.56705214070533,,50,5
1.088,1.655,0.44019200356208193,24.055518871109847,113.52363848769305,,50,5
1.565,1.107,0.3983390515628614,21.757167081144846,111.97275463614395,,50,5
0.586,1.94,1.0143944006154608,72.49040108981958,126.48296707934159,,50,5
0.994,0.481,1.137715693835679,86.71189206729643,128.26395472756263,,50,5
2.132,1.435,0.6353337705489928,37.08012481120791,119.21971406937278,,50,5
0.69,0.736,1.1134612700942947,83.81373514101652,127.9294444793186,,50,5
0.869,1.478,0.6313834017457222,36.77993996670169,119.12289281825537,,50,5
1.817,2.38,0.9353550128159894,64.05682035061008,125.22371076997956,,50,5
1.932,1.624,0.44944410108488464,24.587853345803858,113.84652860863469,,50,5
0.407,1.85,1.1476711201385177,87.91567459087894,128.39919753860184,,50,5
1.458,1.815,0.31778766495885263,17.851498138150337,108.46575147687814,,50,5
1.44,2.134,0.6368327881006127,37.19441935048968,119.25629664182067,,50,5
2.056,0.79,0.9017959857972312,60.63971900514862,124.65652657926884,,50,5
1.234,2.599,1.1307329481358541,85.87248748377475,128.16838728943222,,50,5
2.053,0.804,0.8889460051094217,59.35736645345521,124.43374041849991,,50,5
1.601,2.061,0.5700192979189388,32.30758763522128,117.53575299179373,,50,5
2.145,1.784,0.7047559861398838,42.5941265748529,120.82948779086995,,50,5
2.545,1.118,1.112631565254195,83.71546416084071,127.91787292577239,,50,5
0.969,2.134,0.8269927448291188,53.379218948021034,123.3123353997998,,50,5
2.228,1.379,0.7379871272590061,45.39164391473961,121.54471555114023,,50,5
2.278,1.592,0.7834207043472875,49.379593711187425,122.47212545817753,,50,5
1.498,0.604,0.8960022321400768,60.059743132286954,124.55647317242223,,50,5
2.422,1.872,0.9942172800751354,70.28638674057763,126.17108594095792,,50,5
1.954,2.521,1.1173884731819994,84.27965877169474,127.98409883602683,,50,5
1.383,1.956,0.47077064479425645,25.847976122599526,114.56617700009997,,50,5
0.469,1.758,1.0627911365832896,77.91843312454117,127.20645400001439,,50,5
0.933,2.328,1.0035302686017995,71.29934409927745,126.31581738826833,,50,5
1.597,2.353,0.8584975247489072,56.37679204496189,123.89271492638657,,50,5
1.066,1.353,0.4582193797734879,25.100789978261922,114.14669418491334,,50,5
2.011,1.678,0.5411145904519671,30.326466963382327,116.72793880566695,,50,5
1.839,2.642,1.1912535414427945,93.28242972819079,128.97776857685093,,50,5
1.607,0.807,0.7012118082291541,42.30176364007454,120.75122553550551,,50,5
2.09,0.802,0.9139496703867231,61.86589658448384,124.86433863144312,,50,5
1.573,2.332,0.8351963840917894,54.15126768833881,123.46556439058939,,50,5
0.412,1.934,1.1713667231059623,90.81403226281681,128.7164363697117,,50,5
1.471,2.239,0.7395687932843028,45.52731892592486,121.57794952874782,,50,5
1.186,2.484,1.032885279205779,74.54076880554264,126.763383523842,,50,5
0.868,1.099,0.7484817967058384,46.29614539358261,121.76391095490449,,50,5
1.79,2.515,1.0556159339456752,77.10112692520205,127.1012971152751,,50,5
2.157,0.846,0.9270194172723677,63.19889263107436,125.08475268154444,,50,5
0.891,0.575,1.1074773135373925,83.1062822215797,127.84579480944129,,50,5
1.284,2.174,0.7077654978875418,42.84329483027424,120.89563521481202,,50,5
2.29,0.732,1.1017821926315563,82.4357655484772,127.76576192386179,,50,5
1.334,2.083,0.6061724177162799,34.899004743598674,118.4903405948827,,50,5
1.833,0.96,0.6344202077487759,37.01057303270169,119.1973767940459,,50,5
2.599,1.944,1.1853003838690006,92.54008061783756,128.8999986105413,,50,5
1.563,1.71,0.21924643668712152,14.044379967347083,102.70373984752874,,50,5
2.373,0.855,1.0854280261721643,80.52544892666792,127.53361802247737,,50,5
1.315,0.743,0.7792778708522398,49.00819921621949,122.38981887411896,,50,5
2.487,1.583,0.9904837202094743,69.88238287891053,126.11268231099555,,50,5
2.073,1.497,0.5730078533493236,32.51704049172608,117.61692701210819,,50,5
0.408,1.087,1.1674900427840917,90.33666276133204,128.66497657384775,,50,5
1.12,1.575,0.38733060813728615,21.182807966168554,111.53771817919457,,50,5
1.25,2.14,0.6870953354520756,41.14881390498276,120.43553111807414,,50,5
1.111,2.128,0.7387184849453817,50.45435121834237,121.56009168806398,,200,8
1.686,0.801,0.7233235790432937,49.144710005266994,121.23316940729886,,200,8
1.739,1.986,0.5415874813915108,35.35822473263998,116.7414989199728,,200,8
1.79,0.612,0.9341541628660658,68.93285216889645,125.20376859601288,,200,8
1.107,1.58,0.40105984590831334,26.901072754913535,112.07842303965188,,200,8
0.52,0.821,1.192242005634762,98.40597294961727,128.99064389350275,,200,8
2.081,2.175,0.8906099033808235,64.52259692713432,124.46276904970028,,200,8
1.582,1.102,0.40635944679556785,27.18358536638358,112.28220304818399,,200,8
1.061,1.997,0.6631214066820647,44.23319055865109,119.88422518731348,,200,8
0.784,1.073,0.8336576035759525,59.00599527183986,123.43693779132904,,200,8
2.115,1.212,0.679094249717961,45.503540565561195,120.25370585834553,,200,8
1.255,1.273,0.33399700597460463,23.58154336520039,109.23800886513418,,200,8
2.045,1.15,0.647707495710834,43.02991576039156,119.51913668723898,,200,8
2.116,2.08,0.8460827382709094,60.18503860647956,123.66659398973655,,200,8
0.613,1.861,0.9576481608607621,71.38095155529547,125.58934886196309,,200,8
1.502,2.004,0.5040039682383464,32.902682485208345,115.62506302133117,,200,8
2.603,1.542,1.1037993477077257,87.67294462855561,127.7941559898842,,200,8
2.016,0.756,0.9054236577426061,66.00435947370507,124.71884679510345,,200,8
1.508,2.541,1.0410307392195486,80.45322036307641,126.88532121869822,,200,8
0.564,2.116,1.1205141676926715,89.65141395649452,128.02746159646205,,200,8
2.106,1.101,0.7255597838910312,49.33359497427427,121.28108642733663,,200,8
2.519,1.785,1.0581049097324897,82.38414509746401,127.13785529301259,,200,8
0.527,1.592,0.9773397566864862,73.46962202749357,125.90530656374388,,200,8
1.015,1.35,0.5076662289339327,33.13583497055516,115.73745194042148,,200,8
1.939,0.525,1.0692735851969786,83.66057461246777,127.30084950941398,,200,8
0.88,0.723,0.9940467795833353,75.26791102516513,126.16842360491037,,200,8
1.921,2.341,0.9404902976639367,69.5883685243345,125.30870313201521,,200,8
2.354,2.048,1.0147019266760067,77.52426266874403,126.48767241447362,,200,8
2.293,1.565,0.7956594749011666,55.485810435838815,122.7127575822694,,200,8
1.171,1.82,0.45895642494685707,30.144227210273776,114.1716431714183,,200,8
2.332,1.081,0.9315497839621883,68.66442338160812,125.16043018159348,,200,8
1.594,2.083,0.5905294234837077,38.762344169162525,118.08448647265041,,200,8
0.721,1.878,0.8658666179037046,62.09064140599973,124.02539295338237,,200,8
0.837,1.793,0.7248572273213533,49.274202856075156,121.26604809265088,,200,8
1.288,2.39,0.9149010875499057,66.96242951185747,124.88048980380091,,200,8
1.195,0.646,0.9068301935864288,66.14604930566365,124.74294269539814,,200,8
2.233,1.545,0.7343800106212043,50.08308183500632,121.46865556598499,,200,8
0.641,1.676,0.8768449121709038,63.16301324672701,124.22097383776199,,200,8
1.974,2.599,1.1968613119321723,98.98438599222038,129.0506718650218,,200,8
1.402,0.89,0.6178219808326667,40.76065435369755,118.78583864540911,,200,8
2.386,1.878,0.9632652801798682,71.97334208623732,125.68013475903871,,200,8
0.933,1.281,0.6078239876806443,40.020375810615974,118.53257740787895,,200,8
0.935,0.693,0.9851263878305159,74.30476392603248,126.02849246517023,,200,8
1.795,1.977,0.5608511388951618,36.67042397828061,117.28404900216265,,200,8
1.516,1.246,0.254503438090726,20.279482617322806,105.01852812218957,,200,8
1.839,2.528,1.0824532322460865,85.18038473331838,127.49101573041774,,200,8
2.052,0.96,0.7722072260734162,53.377917277494426,122.24832888430217,,200,8
1.834,0.874,0.7095294215182342,47.98972475073142,120.93427467672244,,200,8
1.834,0.922,0.6675627311346852,44.584027614572335,119.98784682006385,,200,8
0.899,1.336,0.6229743172876391,41.14585505507077,118.91475782109194,,200,8
2.521,0.92,1.1742406056681909,96.16872231278924,128.75447503082336,,200,8
2.468,2.093,1.1351973396727109,91.40868860274018,128.22955575569827,,200,8
2.156,1.759,0.7052779593890625,47.637282694722934,120.84098070059811,,200,8
0.778,1.589,0.7274647757795561,49.49486538037593,121.32178992427679,,200,8
1.101,0.61,0.9753466050589401,73.25668888200609,125.87361677865346,,200,8
2.458,1.614,0.9647590372730387,72.13133504201195,125.70418829109346,,200,8
0.532,2.101,1.139396770225368,91.91458371721264,128.28687471338293,,200,8
0.802,1.257,0.7390893044822121,50.48616431689801,121.56788201999314,,200,8
1.342,0.634,0.8802954049635837,63.50225626402394,124.28193967421863,,200,8
2.086,1.751,0.6374927450567573,42.24480583645243,119.27237518003612,,200,8
1.687,0.49,1.0271655173339884,78.90341729905155,126.67718249831148,,200,8
2.562,2.05,1.195969899286767,98.87262939408667,129.0391060020293,,200,8
1.845,2.51,1.0672979902538933,83.43402280914123,127.27214224028367,,200,8
1.378,1.666,0.20600970850908945,18.61841245332525,101.73706222474105,,200,8
0.838,2.276,1.0200098038744527,78.10998374310827,126.56866220214548,,200,8
0.706,1.827,0.8586995982297884,61.39630298554713,123.89636835368898,,200,8
0.545,1.035,1.0621911315766104,82.84992137028023,127.19768781014422,,200,8
1.857,1.012,0.6046428698000167,39.786832787310445,118.45112157648457,,200,8
2.18,2.465,1.1805189536809648,96.94596495861676,128.83725230921678,,200,8
1.972,1.901,0.6193423931881298,40.874061989177214,118.8239931220711,,200,8
0.771,2.346,1.1167618367404932,89.20522800698294,127.97539091327269,,200,8
1.346,0.855,0.6631297007373445,44.2338440189817,119.88441934405003,,200,8
2.23,1.571,0.7334446127690897,50.00325986223083,121.44887067982302,,200,8
1.011,2.311,0.9470174232821696,70.26728892459869,125.4160640615298,,200,8
1.891,2.63,1.1957345023039185,98.8431285630394,129.03605034442776,,200,8
2.505,1.398,1.0101628581570399,77.02528825561392,126.41807666178453,,200,8
1.339,0.525,0.9882034203543316,74.63622319767299,126.07690346587667,,200,8
1.536,1.652,0.15620499351813302,17.206543990713854,97.44095263953253,,200,8
1.583,1.869,0.3782195129815489,25.717050032802703,111.16820600072897,,200,8
0.573,1.041,1.0344128769500118,79.71145985668446,126.78632478388299,,200,8
1.93,0.933,0.7116101460771902,33.1628222309376,120.97973049391221,,10,24
1.859,1.442,0.3636550563377333,9.990707508036808,110.55862572766097,,10,24
0.62,1.956,0.991128649570781,59.95208438390213,126.12278657668917,,10,24
2.504,1.93,1.0922069400988075,71.31455920974419,127.63026488025695,,10,24
1.243,1.603,0.27687181149405576,6.137271091488307,106.32620697763902,,10,24
1.441,2.259,0.761289695188369,47.413615192037255,122.02729433826148,,50,5
1.737,1.164,0.4111751451632262,22.442830324983227,112.46508441540267,,50,5
0.782,2.232,1.0253526222719676,73.70198853763017,126.64976062800201,,50,5
1.474,0.548,0.9523549758362162,65.82522097090208,125.50330985207424,,50,5
1.681,1.276,0.28798784696580515,16.584575870447676,106.9372569594721,,50,5
0.605,0.864,1.0979622033567458,81.98754346295594,127.71184791102603,,50,5
2.412,1.326,0.9284503217727913,63.34573627091156,125.10869510774502,,50,5
0.862,1.329,0.6605187355404841,39.02845283767622,119.82317862337555,,50,5
1.379,2.016,0.5299971698037641,29.586159148553666,116.40568641752606,,50,5
1.706,1.346,0.2572003110418025,15.379882078591706,105.1821559658676,,50,5
1.497,0.938,0.5620080070603977,31.750374822899424,117.31603574661773,,50,5
2.497,1.87,1.063442052958223,77.99279264812469,127.21595841992024,,50,5
1.922,0.639,0.9588560893064193,66.5081114498257,125.60891669693325,,50,5
2.434,1.709,0.9570982185752935,66.32310035742589,125.58043189481366,,50,5
1.037,1.127,0.5945569779255813,34.05275969805215,118.18999908470784,,50,5
0.868,1.283,0.6682162823517548,39.63580965272061,120.00303677005272,,50,5
1.869,1.944,0.5773188027424708,32.82069103441825,117.73327665956059,,50,5
1.071,1.796,0.5212072524437856,29.009419304973047,116.14607784306055,,50,5
1.543,0.806,0.695330856499264,41.819199763911996,120.62048589951772,,50,5
1.946,2.344,0.954595202166866,66.06012600310684,125.5397822273815,,50,5
1.387,0.426,1.079928238356605,79.88808060279281,127.45476310070428,,50,5
1.559,1.299,0.20948030933717857,13.728077645476933,101.99639981452083,,50,5
2.002,1.776,0.5728699677937392,32.507357816438585,117.61319114207305,,50,5
0.536,1.928,1.0547416745345752,77.00184056493622,127.08843549794403,,50,5
2.318,1.585,0.822404401739193,52.95002546152071,123.22596934859473,,50,5
1.141,1.991,0.6082450164201924,35.05135807175223,118.54332632805587,,50,5
2.134,1.211,0.6967617957379694,41.9363215028814,120.65239866952021,,50,5
1.605,2.47,0.9756664389021488,68.29083444510773,125.87870628365107,,50,5
0.992,1.089,0.6534408925067363,38.474886402098264,119.65594083964764,,50,5
0.334,1.803,1.2047261099519673,94.97323629589886,129.1523440187894,,50,5
0.633,1.45,0.8684405563998033,57.341111854267034,124.07146990733041,,50,5
0.61,2.213,1.1403810766581495,87.03337338288807,128.3002791670751,,50,5
