"SCS","ISC","NRUSC","tRU","requiredSNR","IRU","NRU","ITBS","Qm","TBS","numTrBlks","NRep","SNR","BLER","TTI","pathloss","datarate","bandwidth"
15000,16,6,2,-19.542,3,4,9,2,616,100,1,8,0.06,8,136,77,"90"
15000,16,6,2,-19.542,3,4,9,2,616,100,1,7,0.09,8,137,77,"90"
15000,16,6,2,-19.542,3,4,9,2,616,100,2,6,0,16,138,38.5,"90"
15000,16,6,2,-19.542,3,4,9,2,616,100,2,5,0.01,16,139,38.5,"90"
15000,16,6,2,-19.542,3,4,9,2,616,100,2,4,0.03,16,140,38.5,"90"
15000,16,6,2,-19.542,3,4,9,2,616,100,2,3,0.05,16,141,38.5,"90"
15000,16,6,2,-19.542,3,4,9,2,616,100,2,2,0.07,16,142,38.5,"90"
15000,16,6,2,-19.542,3,4,9,2,616,100,2,1,0.1,16,143,38.5,"90"
15000,16,6,2,-19.542,3,4,9,2,616,100,2,0,0.09,16,144,38.5,"90"
15000,16,6,2,-19.542,3,4,9,2,616,100,8,-1,0.04,64,145,9.625,"90"
15000,16,6,2,-19.542,3,4,9,2,616,100,8,-2,0.07,64,146,9.625,"90"
15000,16,6,2,-19.542,3,4,9,2,616,100,16,-3,0.08,128,147,4.8125,"90"
15000,16,6,2,-19.542,3,4,9,2,616,100,8,-4,0.06,64,148,9.625,"90"
15000,16,6,2,-19.542,3,4,9,2,616,100,32,-5,0.01,256,149,2.40625,"90"
15000,16,6,2,-19.542,3,4,9,2,616,100,32,-6,0.06,256,150,2.40625,"90"
15000,16,6,2,-19.542,3,4,9,2,616,100,32,-7,0.09,256,151,2.40625,"90"
15000,16,6,2,-19.542,3,4,9,2,616,100,64,-8,0.07,512,152,1.203125,"90"
15000,16,6,2,-19.542,3,4,9,2,616,100,64,-9,0.02,512,153,1.203125,"90"
15000,16,6,2,-19.542,3,4,9,2,616,100,64,-10,0.06,512,154,1.203125,"90"
15000,16,6,2,-19.542,3,4,9,2,616,100,128,-11,0.01,1023.9603960396,155,0.601585766776252,"90"
15000,16,6,2,-19.542,3,4,9,2,616,100,128,-12,0.03,1023.98058252427,156,0.60157390727221,"90"
15000,16,6,2,-19.542,3,4,10,2,680,100,1,12,0,8,132,85,"90"
15000,16,6,2,-19.542,3,4,10,2,680,100,1,11,0,8,133,85,"90"
15000,16,6,2,-19.542,3,4,10,2,680,100,1,10,0.03,8,134,85,"90"
15000,16,6,2,-19.542,3,4,10,2,680,100,1,9,0.04,8,135,85,"90"
15000,16,6,2,-19.542,3,4,10,2,680,100,2,8,0,16,136,42.5,"90"
15000,16,6,2,-19.542,3,4,10,2,680,100,1,7,0.09,8,137,85,"90"
15000,16,6,2,-19.542,3,4,10,2,680,100,2,6,0,16,138,42.5,"90"
15000,16,6,2,-19.542,3,4,10,2,680,100,2,5,0.03,16,139,42.5,"90"
15000,16,6,2,-19.542,3,4,10,2,680,100,2,4,0.01,16,140,42.5,"90"
15000,16,6,2,-19.542,3,4,10,2,680,100,2,3,0.05,16,141,42.5,"90"
15000,16,6,2,-19.542,3,4,10,2,680,100,2,2,0.07,16,142,42.5,"90"
15000,16,6,2,-19.542,3,4,10,2,680,100,4,1,0.1,32,143,21.25,"90"
15000,16,6,2,-19.542,3,4,10,2,680,100,8,0,0.04,64,144,10.625,"90"
15000,16,6,2,-19.542,3,4,10,2,680,100,8,-1,0.02,64,145,10.625,"90"
15000,16,6,2,-19.542,3,4,10,2,680,100,8,-2,0.07,64,146,10.625,"90"
15000,16,6,2,-19.542,3,4,10,2,680,100,16,-3,0.06,128,147,5.3125,"90"
15000,16,6,2,-19.542,3,4,10,2,680,100,16,-4,0.1,128,148,5.3125,"90"
15000,16,6,2,-19.542,3,4,10,2,680,100,16,-5,0.09,128,149,5.3125,"90"
15000,16,6,2,-19.542,3,4,10,2,680,100,32,-6,0.1,256,150,2.65625,"90"
15000,16,6,2,-19.542,3,4,10,2,680,100,32,-7,0.1,256,151,2.65625,"90"
15000,16,6,2,-19.542,3,4,10,2,680,100,64,-8,0.01,512,152,1.328125,"90"
15000,16,6,2,-19.542,3,4,10,2,680,100,32,-9,0.09,256,153,2.65625,"90"
15000,16,6,2,-19.542,3,4,10,2,680,100,64,-10,0.08,512,154,1.328125,"90"
15000,16,6,2,-19.542,3,4,10,2,680,100,128,-11,0.04,1024.03846153846,155,0.664037558685446,"90"
15000,16,6,2,-19.542,3,4,10,2,680,100,128,-12,0.01,1023.9603960396,156,0.664088184103655,"90"
15000,16,6,2,-19.542,3,4,10,2,680,100,128,-13,0.06,1023.96226415094,157,0.664086972544684,"90"
15000,16,6,2,-19.542,3,4,10,2,680,100,128,-14,0.08,1023.98148148148,158,0.664074509449317,"90"
15000,16,6,2,-19.542,3,4,10,2,680,100,128,-16,0.09,1024.03669724771,160,0.664038702741444,"90"
15000,16,6,2,-19.542,3,4,10,2,680,100,128,-17,0.09,1024.03669724771,161,0.664038702741444,"90"
15000,16,6,2,-19.542,3,4,10,2,680,100,128,-18,0.08,1023.98148148148,162,0.664074509449317,"90"
15000,16,6,2,-19.542,3,4,11,2,776,100,1,12,0,8,132,97,"90"
15000,16,6,2,-19.542,3,4,11,2,776,100,1,11,0.01,8,133,97,"90"
15000,16,6,2,-19.542,3,4,11,2,776,100,1,10,0.05,8,134,97,"90"
15000,16,6,2,-19.542,3,4,11,2,776,100,1,9,0.08,8,135,97,"90"
15000,16,6,2,-19.542,3,4,11,2,776,100,2,8,0,16,136,48.5,"90"
15000,16,6,2,-19.542,3,4,11,2,776,100,2,7,0,16,137,48.5,"90"
15000,16,6,2,-19.542,3,4,11,2,776,100,2,6,0.01,16,138,48.5,"90"
15000,16,6,2,-19.542,3,4,11,2,776,100,2,5,0.04,16,139,48.5,"90"
15000,16,6,2,-19.542,3,4,11,2,776,100,2,4,0.05,16,140,48.5,"90"
15000,16,6,2,-19.542,3,4,11,2,776,100,2,3,0.06,16,141,48.5,"90"
15000,16,6,2,-19.542,3,4,11,2,776,100,2,2,0.07,16,142,48.5,"90"
15000,16,6,2,-19.542,3,4,11,2,776,100,4,1,0.1,32,143,24.25,"90"
15000,16,6,2,-19.542,3,4,11,2,776,100,8,0,0.06,64,144,12.125,"90"
15000,16,6,2,-19.542,3,4,11,2,776,100,8,-1,0.07,64,145,12.125,"90"
15000,16,6,2,-19.542,3,4,11,2,776,100,8,-2,0.08,64,146,12.125,"90"
15000,16,6,2,-19.542,3,4,11,2,776,100,16,-3,0.1,128,147,6.0625,"90"
15000,16,6,2,-19.542,3,4,11,2,776,100,32,-4,0.04,256,148,3.03125,"90"
15000,16,6,2,-19.542,3,4,11,2,776,100,32,-5,0.02,256,149,3.03125,"90"
15000,16,6,2,-19.542,3,4,11,2,776,100,32,-6,0.1,256,150,3.03125,"90"
15000,16,6,2,-19.542,3,4,11,2,776,100,64,-7,0,512,151,1.515625,"90"
15000,16,6,2,-19.542,3,4,11,2,776,100,64,-8,0.03,512,152,1.515625,"90"
15000,16,6,2,-19.542,3,4,11,2,776,100,64,-9,0.04,512,153,1.515625,"90"
15000,16,6,2,-19.542,3,4,11,2,776,100,128,-10,0.01,1023.9603960396,154,0.757841810094759,"90"
15000,16,6,2,-19.542,3,4,11,2,776,100,128,-11,0.04,1024.03846153846,155,0.757784037558686,"90"
15000,16,6,2,-19.542,3,4,11,2,776,100,128,-12,0.01,1023.9603960396,156,0.757841810094759,"90"
15000,16,6,2,-19.542,3,4,12,2,1000,100,1,16,0,8,128,125,"90"
15000,16,6,2,-19.542,3,4,12,2,1000,100,1,15,0,8,129,125,"90"
15000,16,6,2,-19.542,3,4,12,2,1000,100,1,14,0.04,8,130,125,"90"
15000,16,6,2,-19.542,3,4,12,2,1000,100,1,13,0.04,8,131,125,"90"
15000,16,6,2,-19.542,3,4,12,2,1000,100,1,12,0.08,8,132,125,"90"
15000,16,6,2,-19.542,3,4,12,2,1000,100,2,11,0,16,133,62.5,"90"
15000,16,6,2,-19.542,3,4,12,2,1000,100,2,10,0,16,134,62.5,"90"
15000,16,6,2,-19.542,3,4,12,2,1000,100,2,9,0,16,135,62.5,"90"
15000,16,6,2,-19.542,3,4,12,2,1000,100,2,8,0,16,136,62.5,"90"
15000,16,6,2,-19.542,3,4,12,2,1000,100,2,7,0.02,16,137,62.5,"90"
15000,16,6,2,-19.542,3,4,12,2,1000,100,2,6,0.04,16,138,62.5,"90"
15000,16,6,2,-19.542,3,4,12,2,1000,100,2,5,0.06,16,139,62.5,"90"
15000,16,6,2,-19.542,3,4,12,2,1000,100,2,4,0.07,16,140,62.5,"90"
15000,16,6,2,-19.542,3,4,12,2,1000,100,2,3,0.1,16,141,62.5,"90"
15000,16,6,2,-19.542,3,4,12,2,1000,100,8,2,0.04,64,142,15.625,"90"
15000,16,6,2,-19.542,3,4,12,2,1000,100,8,1,0.04,64,143,15.625,"90"
15000,16,6,2,-19.542,3,4,12,2,1000,100,8,0,0.05,64,144,15.625,"90"
15000,16,6,2,-19.542,3,4,12,2,1000,100,8,-1,0.07,64,145,15.625,"90"
15000,16,6,2,-19.542,3,4,12,2,1000,100,16,-2,0.09,128,146,7.8125,"90"
15000,16,6,2,-19.542,3,4,12,2,1000,100,32,-3,0.02,256,147,3.90625,"90"
15000,16,6,2,-19.542,3,4,12,2,1000,100,32,-4,0.04,256,148,3.90625,"90"
15000,16,6,2,-19.542,3,4,12,2,1000,100,32,-5,0.06,256,149,3.90625,"90"
15000,16,6,2,-19.542,3,4,12,2,1000,100,32,-6,0.08,256,150,3.90625,"90"
15000,16,6,2,-19.542,3,4,12,2,1000,100,64,-7,0,512,151,1.953125,"90"
15000,16,6,2,-19.542,3,4,12,2,1000,100,64,-8,0.05,512,152,1.953125,"90"
15000,16,6,2,-19.542,3,4,12,2,1000,100,64,-9,0.06,512,153,1.953125,"90"
15000,16,6,2,-19.542,3,4,12,2,1000,100,128,-10,0.04,1024.03846153846,154,0.976525821596244,"90"
15000,16,6,2,-19.542,3,4,12,2,1000,100,128,-11,0.05,1024,155,0.9765625,"90"
15000,16,6,2,-19.542,3,4,13,2,1032,100,1,16,0,8,128,129,"90"
15000,16,6,2,-19.542,3,4,13,2,1032,100,1,15,0.02,8,129,129,"90"
15000,16,6,2,-19.542,3,4,13,2,1032,100,1,14,0.05,8,130,129,"90"
15000,16,6,2,-19.542,3,4,13,2,1032,100,1,13,0.02,8,131,129,"90"
15000,16,6,2,-19.542,3,4,13,2,1032,100,1,12,0.09,8,132,129,"90"
15000,16,6,2,-19.542,3,4,13,2,1032,100,2,11,0,16,133,64.5,"90"
15000,16,6,2,-19.542,3,4,13,2,1032,100,2,10,0,16,134,64.5,"90"
15000,16,6,2,-19.542,3,4,13,2,1032,100,2,9,0.01,16,135,64.5,"90"
15000,16,6,2,-19.542,3,4,13,2,1032,100,2,8,0,16,136,64.5,"90"
15000,16,6,2,-19.542,3,4,13,2,1032,100,2,7,0.04,16,137,64.5,"90"
15000,16,6,2,-19.542,3,4,13,2,1032,100,2,6,0.03,16,138,64.5,"90"
15000,16,6,2,-19.542,3,4,13,2,1032,100,2,5,0,16,139,64.5,"90"
15000,16,6,2,-19.542,3,4,13,2,1032,100,2,4,0.07,16,140,64.5,"90"
15000,16,6,2,-19.542,3,4,13,2,1032,100,2,3,0.1,16,141,64.5,"90"
15000,16,6,2,-19.542,3,4,13,2,1032,100,2,2,0.1,16,142,64.5,"90"
15000,16,6,2,-19.542,3,4,13,2,1032,100,4,1,0.08,32,143,32.25,"90"
15000,16,6,2,-19.542,3,4,13,2,1032,100,8,0,0.1,64,144,16.125,"90"
15000,16,6,2,-19.542,3,4,13,2,1032,100,8,-1,0.09,64,145,16.125,"90"
15000,16,6,2,-19.542,3,4,13,2,1032,100,16,-2,0.05,128,146,8.0625,"90"
15000,16,6,2,-19.542,3,4,13,2,1032,100,32,-3,0.04,256,147,4.03125,"90"
15000,16,6,2,-19.542,3,4,13,2,1032,100,32,-4,0.07,256,148,4.03125,"90"
15000,16,6,2,-19.542,3,4,13,2,1032,100,64,-5,0.01,512,149,2.015625,"90"
15000,16,6,2,-19.542,3,4,13,2,1032,100,64,-6,0,512,150,2.015625,"90"
15000,16,6,2,-19.542,3,4,13,2,1032,100,64,-7,0.04,512,151,2.015625,"90"
15000,16,6,2,-19.542,3,4,13,2,1032,100,64,-8,0.08,512,152,2.015625,"90"
15000,16,6,2,-19.542,3,4,13,2,1032,100,128,-9,0.05,1024,153,1.0078125,"90"
15000,16,6,2,-19.542,3,4,13,2,1032,100,128,-10,0.04,1024.03846153846,154,1.00777464788732,"90"
15000,16,6,2,-19.542,3,4,13,2,1032,100,128,-11,0.07,1024.01869158879,155,1.00779410422561,"90"
15000,16,6,2,-19.542,3,4,13,2,1032,100,128,-12,0.05,1024,156,1.0078125,"90"
15000,16,6,2,-19.542,3,4,13,2,1032,100,128,-16,0.06,1023.96226415094,160,1.00784964068546,"90"
15000,16,6,2,-19.542,4,5,0,2,120,100,1,4,0,10,140,12,"90"
15000,16,6,2,-19.542,4,5,0,2,120,100,1,3,0,10,141,12,"90"
15000,16,6,2,-19.542,4,5,0,2,120,100,1,2,0.01,10,142,12,"90"
15000,16,6,2,-19.542,4,5,0,2,120,100,1,1,0,10,143,12,"90"
15000,16,6,2,-19.542,4,5,0,2,120,100,2,0,0.01,20,144,6,"90"
15000,16,6,2,-19.542,4,5,0,2,120,100,2,-1,0.03,20,145,6,"90"
15000,16,6,2,-19.542,4,5,0,2,120,100,2,-2,0.03,20,146,6,"90"
15000,16,6,2,-19.542,4,5,0,2,120,100,2,-3,0.08,20,147,6,"90"
15000,16,6,2,-19.542,4,5,0,2,120,100,2,-4,0.09,20,148,6,"90"
15000,16,6,2,-19.542,4,5,0,2,120,100,4,-5,0.06,40,149,3,"90"
15000,16,6,2,-19.542,4,5,0,2,120,100,2,-6,0.09,20,150,6,"90"
15000,16,6,2,-19.542,4,5,0,2,120,100,8,-7,0.04,80,151,1.5,"90"
15000,16,6,2,-19.542,4,5,0,2,120,100,8,-8,0.06,80,152,1.5,"90"
15000,16,6,2,-19.542,4,5,0,2,120,100,16,-9,0.06,160,153,0.75,"90"
15000,16,6,2,-19.542,4,5,0,2,120,100,32,-10,0.05,320,154,0.375,"90"
15000,16,6,2,-19.542,4,5,0,2,120,100,16,-11,0.05,160,155,0.75,"90"
15000,16,6,2,-19.542,4,5,0,2,120,100,32,-12,0.07,320,156,0.375,"90"
15000,16,6,2,-19.542,4,5,0,2,120,100,32,-13,0.02,320,157,0.375,"90"
15000,16,6,2,-19.542,4,5,0,2,120,100,32,-14,0.1,320,158,0.375,"90"
15000,16,6,2,-19.542,4,5,0,2,120,100,128,-15,0,1280,159,0.09375,"90"
15000,16,6,2,-19.542,4,5,0,2,120,100,64,-16,0.1,640,160,0.1875,"90"
15000,16,6,2,-19.542,4,5,0,2,120,100,32,-17,0.03,320,161,0.375,"90"
15000,16,6,2,-19.542,4,5,0,2,120,100,64,-18,0.04,640,162,0.1875,"90"
15000,16,6,2,-19.542,4,5,0,2,120,100,128,-19,0.08,1280,163,0.09375,"90"
15000,16,6,2,-19.542,4,5,0,2,120,100,128,-20,0.05,1280,164,0.09375,"90"
15000,16,6,2,-19.542,4,5,1,2,176,100,1,4,0,10,140,17.6,"90"
15000,16,6,2,-19.542,4,5,1,2,176,100,1,3,0.04,10,141,17.6,"90"
15000,16,6,2,-19.542,4,5,1,2,176,100,1,2,0.03,10,142,17.6,"90"
15000,16,6,2,-19.542,4,5,1,2,176,100,1,1,0.08,10,143,17.6,"90"
15000,16,6,2,-19.542,4,5,1,2,176,100,1,0,0.1,10,144,17.6,"90"
15000,16,6,2,-19.542,4,5,1,2,176,100,2,-1,0.03,20,145,8.8,"90"
15000,16,6,2,-19.542,4,5,1,2,176,100,2,-2,0.09,20,146,8.8,"90"
15000,16,6,2,-19.542,4,5,1,2,176,100,2,-3,0.05,20,147,8.8,"90"
15000,16,6,2,-19.542,4,5,1,2,176,100,2,-4,0.1,20,148,8.8,"90"
15000,16,6,2,-19.542,4,5,1,2,176,100,2,-5,0.09,20,149,8.8,"90"
15000,16,6,2,-19.542,4,5,1,2,176,100,8,-6,0.06,80,150,2.2,"90"
15000,16,6,2,-19.542,4,5,1,2,176,100,8,-7,0.1,80,151,2.2,"90"
15000,16,6,2,-19.542,4,5,1,2,176,100,16,-8,0.06,160,152,1.1,"90"
15000,16,6,2,-19.542,4,5,1,2,176,100,32,-9,0.09,320,153,0.55,"90"
15000,16,6,2,-19.542,4,5,1,2,176,100,32,-10,0.03,320,154,0.55,"90"
15000,16,6,2,-19.542,4,5,1,2,176,100,32,-11,0.05,320,155,0.55,"90"
15000,16,6,2,-19.542,4,5,1,2,176,100,32,-12,0.08,320,156,0.55,"90"
15000,16,6,2,-19.542,4,5,1,2,176,100,64,-13,0,640,157,0.275,"90"
15000,16,6,2,-19.542,4,5,1,2,176,100,64,-14,0.05,640,158,0.275,"90"
15000,16,6,2,-19.542,4,5,1,2,176,100,128,-15,0.06,1280,159,0.1375,"90"
15000,16,6,2,-19.542,4,5,1,2,176,100,128,-16,0.09,1280,160,0.1375,"90"
15000,16,6,2,-19.542,4,5,1,2,176,100,128,-17,0.03,1280,161,0.1375,"90"
15000,16,6,2,-19.542,4,5,1,2,176,100,128,-18,0.06,1280,162,0.1375,"90"
15000,16,6,2,-19.542,4,5,1,2,176,100,128,-21,0.02,1280,165,0.1375,"90"
15000,16,6,2,-19.542,4,5,2,2,208,100,1,4,0,10,140,20.8,"90"
15000,16,6,2,-19.542,4,5,2,2,208,100,1,3,0.02,10,141,20.8,"90"
15000,16,6,2,-19.542,4,5,2,2,208,100,1,2,0.05,10,142,20.8,"90"
15000,16,6,2,-19.542,4,5,2,2,208,100,1,1,0.08,10,143,20.8,"90"
15000,16,6,2,-19.542,4,5,2,2,208,100,2,0,0.05,20,144,10.4,"90"
15000,16,6,2,-19.542,4,5,2,2,208,100,2,-1,0.04,20,145,10.4,"90"
15000,16,6,2,-19.542,4,5,2,2,208,100,2,-2,0.04,20,146,10.4,"90"
15000,16,6,2,-19.542,4,5,2,2,208,100,2,-3,0,20,147,10.4,"90"
15000,16,6,2,-19.542,4,5,2,2,208,100,8,-4,0.01,80,148,2.6,"90"
15000,16,6,2,-19.542,4,5,2,2,208,100,4,-5,0.08,40,149,5.2,"90"
15000,16,6,2,-19.542,4,5,2,2,208,100,8,-6,0.02,80,150,2.6,"90"
15000,16,6,2,-19.542,4,5,2,2,208,100,16,-7,0.07,160,151,1.3,"90"
15000,16,6,2,-19.542,4,5,2,2,208,100,16,-8,0.05,160,152,1.3,"90"
15000,16,6,2,-19.542,4,5,2,2,208,100,32,-9,0.06,320,153,0.65,"90"
15000,16,6,2,-19.542,4,5,2,2,208,100,32,-10,0.06,320,154,0.65,"90"
15000,16,6,2,-19.542,4,5,2,2,208,100,32,-11,0.07,320,155,0.65,"90"
15000,16,6,2,-19.542,4,5,2,2,208,100,32,-12,0.1,320,156,0.65,"90"
15000,16,6,2,-19.542,4,5,2,2,208,100,64,-13,0.08,640,157,0.325,"90"
15000,16,6,2,-19.542,4,5,2,2,208,100,32,-14,0.1,320,158,0.65,"90"
15000,16,6,2,-19.542,4,5,2,2,208,100,32,-15,0.1,320,159,0.65,"90"
15000,16,6,2,-19.542,4,5,2,2,208,100,64,-16,0.05,640,160,0.325,"90"
15000,16,6,2,-19.542,4,5,2,2,208,100,128,-17,0.04,1280,161,0.1625,"90"
15000,16,6,2,-19.542,4,5,2,2,208,100,128,-18,0.05,1280,162,0.1625,"90"
15000,16,6,2,-19.542,4,5,2,2,208,100,128,-20,0.07,1280,164,0.1625,"90"
15000,16,6,2,-19.542,4,5,2,2,208,100,128,-21,0.07,1280,165,0.1625,"90"
15000,16,6,2,-19.542,4,5,3,2,256,100,1,6,0,10,138,25.6,"90"
15000,16,6,2,-19.542,4,5,3,2,256,100,1,5,0.01,10,139,25.6,"90"
15000,16,6,2,-19.542,4,5,3,2,256,100,1,4,0.07,10,140,25.6,"90"
15000,16,6,2,-19.542,4,5,3,2,256,100,1,3,0,10,141,25.6,"90"
15000,16,6,2,-19.542,4,5,3,2,256,100,1,2,0.08,10,142,25.6,"90"
15000,16,6,2,-19.542,4,5,3,2,256,100,1,1,0.1,10,143,25.6,"90"
15000,16,6,2,-19.542,4,5,3,2,256,100,2,0,0.03,20,144,12.8,"90"
15000,16,6,2,-19.542,4,5,3,2,256,100,2,-1,0.08,20,145,12.8,"90"
15000,16,6,2,-19.542,4,5,3,2,256,100,2,-2,0.09,20,146,12.8,"90"
15000,16,6,2,-19.542,4,5,3,2,256,100,2,-3,0.1,20,147,12.8,"90"
15000,16,6,2,-19.542,4,5,3,2,256,100,8,-4,0.06,80,148,3.2,"90"
15000,16,6,2,-19.542,4,5,3,2,256,100,8,-5,0.07,80,149,3.2,"90"
15000,16,6,2,-19.542,4,5,3,2,256,100,8,-6,0.04,80,150,3.2,"90"
15000,16,6,2,-19.542,4,5,3,2,256,100,8,-7,0.1,80,151,3.2,"90"
15000,16,6,2,-19.542,4,5,3,2,256,100,32,-8,0.02,320,152,0.8,"90"
15000,16,6,2,-19.542,4,5,3,2,256,100,32,-9,0.08,320,153,0.8,"90"
15000,16,6,2,-19.542,4,5,3,2,256,100,8,-10,0.09,80,154,3.2,"90"
15000,16,6,2,-19.542,4,5,3,2,256,100,64,-11,0,640,155,0.4,"90"
15000,16,6,2,-19.542,4,5,3,2,256,100,64,-12,0.08,640,156,0.4,"90"
15000,16,6,2,-19.542,4,5,3,2,256,100,64,-13,0.07,640,157,0.4,"90"
15000,16,6,2,-19.542,4,5,3,2,256,100,128,-14,0.03,1280,158,0.2,"90"
15000,16,6,2,-19.542,4,5,3,2,256,100,128,-15,0.04,1280,159,0.2,"90"
15000,16,6,2,-19.542,4,5,3,2,256,100,128,-16,0.07,1280,160,0.2,"90"
15000,16,6,2,-19.542,4,5,3,2,256,100,128,-17,0.04,1280,161,0.2,"90"
15000,16,6,2,-19.542,4,5,3,2,256,100,128,-18,0.09,1280,162,0.2,"90"
15000,16,6,2,-19.542,4,5,3,2,256,100,128,-19,0.04,1280,163,0.2,"90"
15000,16,6,2,-19.542,4,5,3,2,256,100,128,-20,0.1,1280,164,0.2,"90"
15000,16,6,2,-19.542,4,5,3,2,256,100,128,-21,0.02,1280,165,0.2,"90"
15000,16,6,2,-19.542,4,5,4,2,328,100,1,6,0,10,138,32.8,"90"
15000,16,6,2,-19.542,4,5,4,2,328,100,1,5,0.01,10,139,32.8,"90"
15000,16,6,2,-19.542,4,5,4,2,328,100,1,4,0.04,10,140,32.8,"90"
15000,16,6,2,-19.542,4,5,4,2,328,100,1,3,0.08,10,141,32.8,"90"
15000,16,6,2,-19.542,4,5,4,2,328,100,2,2,0.01,20,142,16.4,"90"
15000,16,6,2,-19.542,4,5,4,2,328,100,1,1,0.1,10,143,32.8,"90"
15000,16,6,2,-19.542,4,5,4,2,328,100,2,0,0.05,20,144,16.4,"90"
15000,16,6,2,-19.542,4,5,4,2,328,100,2,-1,0.06,20,145,16.4,"90"
15000,16,6,2,-19.542,4,5,4,2,328,100,2,-2,0.06,20,146,16.4,"90"
15000,16,6,2,-19.542,4,5,4,2,328,100,2,-3,0.06,20,147,16.4,"90"
15000,16,6,2,-19.542,4,5,4,2,328,100,8,-4,0.07,80,148,4.1,"90"
15000,16,6,2,-19.542,4,5,4,2,328,100,8,-5,0.07,80,149,4.1,"90"
15000,16,6,2,-19.542,4,5,4,2,328,100,8,-6,0.1,80,150,4.1,"90"
15000,16,6,2,-19.542,4,5,4,2,328,100,16,-7,0.04,160,151,2.05,"90"
15000,16,6,2,-19.542,4,5,4,2,328,100,16,-8,0.1,160,152,2.05,"90"
15000,16,6,2,-19.542,4,5,4,2,328,100,32,-9,0.08,320,153,1.025,"90"
15000,16,6,2,-19.542,4,5,4,2,328,100,64,-10,0,640,154,0.5125,"90"
15000,16,6,2,-19.542,4,5,4,2,328,100,64,-11,0.03,640,155,0.5125,"90"
15000,16,6,2,-19.542,4,5,4,2,328,100,64,-12,0.06,640,156,0.5125,"90"
15000,16,6,2,-19.542,4,5,4,2,328,100,64,-13,0.04,640,157,0.5125,"90"
15000,16,6,2,-19.542,4,5,4,2,328,100,128,-14,0.03,1280,158,0.25625,"90"
15000,16,6,2,-19.542,4,5,4,2,328,100,64,-15,0.08,640,159,0.5125,"90"
15000,16,6,2,-19.542,4,5,4,2,328,100,64,-16,0.04,640,160,0.5125,"90"
15000,16,6,2,-19.542,4,5,4,2,328,100,64,-17,0.06,640,161,0.5125,"90"
15000,16,6,2,-19.542,4,5,4,2,328,100,128,-18,0.01,1280,162,0.25625,"90"
15000,16,6,2,-19.542,4,5,4,2,328,100,128,-19,0.07,1280,163,0.25625,"90"
15000,16,6,2,-19.542,4,5,4,2,328,100,128,-20,0.02,1280,164,0.25625,"90"
15000,16,6,2,-19.542,4,5,4,2,328,100,128,-21,0.06,1280,165,0.25625,"90"
15000,16,6,2,-19.542,4,5,5,2,424,100,1,6,0,10,138,42.4,"90"
15000,16,6,2,-19.542,4,5,5,2,424,100,1,5,0.04,10,139,42.4,"90"
15000,16,6,2,-19.542,4,5,5,2,424,100,1,4,0.08,10,140,42.4,"90"
15000,16,6,2,-19.542,4,5,5,2,424,100,2,3,0.01,20,141,21.2,"90"
15000,16,6,2,-19.542,4,5,5,2,424,100,2,2,0.03,20,142,21.2,"90"
15000,16,6,2,-19.542,4,5,5,2,424,100,2,1,0.04,20,143,21.2,"90"
15000,16,6,2,-19.542,4,5,5,2,424,100,2,0,0.05,20,144,21.2,"90"
15000,16,6,2,-19.542,4,5,5,2,424,100,2,-1,0.08,20,145,21.2,"90"
15000,16,6,2,-19.542,4,5,5,2,424,100,2,-2,0.07,20,146,21.2,"90"
15000,16,6,2,-19.542,4,5,5,2,424,100,8,-3,0.05,80,147,5.3,"90"
15000,16,6,2,-19.542,4,5,5,2,424,100,8,-4,0.07,80,148,5.3,"90"
15000,16,6,2,-19.542,4,5,5,2,424,100,8,-5,0.08,80,149,5.3,"90"
15000,16,6,2,-19.542,4,5,5,2,424,100,16,-6,0.05,160,150,2.65,"90"
15000,16,6,2,-19.542,4,5,5,2,424,100,32,-7,0.03,320,151,1.325,"90"
15000,16,6,2,-19.542,4,5,5,2,424,100,16,-8,0.09,160,152,2.65,"90"
15000,16,6,2,-19.542,4,5,5,2,424,100,32,-9,0.1,320,153,1.325,"90"
15000,16,6,2,-19.542,4,5,5,2,424,100,32,-10,0.1,320,154,1.325,"90"
15000,16,6,2,-19.542,4,5,5,2,424,100,64,-11,0.08,640,155,0.6625,"90"
15000,16,6,2,-19.542,4,5,5,2,424,100,32,-12,0.09,320,156,1.325,"90"
15000,16,6,2,-19.542,4,5,5,2,424,100,128,-13,0.02,1280,157,0.33125,"90"
15000,16,6,2,-19.542,4,5,5,2,424,100,64,-14,0.07,640,158,0.6625,"90"
15000,16,6,2,-19.542,4,5,6,2,504,100,1,8,0,10,136,50.4,"90"
15000,16,6,2,-19.542,4,5,6,2,504,100,1,7,0,10,137,50.4,"90"
15000,16,6,2,-19.542,4,5,6,2,504,100,1,6,0.04,10,138,50.4,"90"
15000,16,6,2,-19.542,4,5,6,2,504,100,1,5,0.07,10,139,50.4,"90"
15000,16,6,2,-19.542,4,5,6,2,504,100,1,4,0.08,10,140,50.4,"90"
15000,16,6,2,-19.542,4,5,6,2,504,100,1,3,0.1,10,141,50.4,"90"
15000,16,6,2,-19.542,4,5,6,2,504,100,2,2,0.04,20,142,25.2,"90"
15000,16,6,2,-19.542,4,5,6,2,504,100,2,1,0.05,20,143,25.2,"90"
15000,16,6,2,-19.542,4,5,6,2,504,100,2,0,0.06,20,144,25.2,"90"
