"opmode","datatype","requiredSNR","ISF","NSF","IMCS","TBS","numTrBlks","NRep","SNR","BLER","TTI","pathloss","datarate"
"inband",1,-12.6,4,5,4,328,100,64,-7,0.02,320,158,1.025
"inband",1,-12.6,4,5,4,328,100,64,-8,0.04,320,159,1.025
"inband",1,-12.6,4,5,4,328,100,128,-9,0,640,160,0.5125
"inband",1,-12.6,4,5,4,328,100,128,-10,0.03,640,161,0.5125
"inband",1,-12.6,4,5,4,328,100,192,-11,0.05,960,162,0.341666666666667
"inband",1,-12.6,4,5,4,328,100,256,-12,0.07,1280,163,0.25625
"inband",1,-12.6,4,5,4,328,100,384,-13,0.06,1920,164,0.170833333333333
"inband",1,-12.6,4,5,5,424,100,1,14,0.06,5,137,84.8
"inband",1,-12.6,4,5,5,424,100,1,13,0.07,5,138,84.8
"inband",1,-12.6,4,5,5,424,100,1,12,0.08,5,139,84.8
"inband",1,-12.6,4,5,5,424,100,2,11,0.01,10,140,42.4
"inband",1,-12.6,4,5,5,424,100,2,10,0.03,10,141,42.4
"inband",1,-12.6,4,5,5,424,100,2,9,0.05,10,142,42.4
"inband",1,-12.6,4,5,5,424,100,2,8,0.06,10,143,42.4
"inband",1,-12.6,4,5,5,424,100,2,7,0.06,10,144,42.4
"inband",1,-12.6,4,5,5,424,100,4,6,0.05,20,145,21.2
"inband",1,-12.6,4,5,5,424,100,4,5,0.1,20,146,21.2
"inband",1,-12.6,4,5,5,424,100,8,4,0.04,40,147,10.6
"inband",1,-12.6,4,5,5,424,100,8,3,0.06,40,148,10.6
"inband",1,-12.6,4,5,5,424,100,8,2,0.05,40,149,10.6
"inband",1,-12.6,4,5,5,424,100,8,1,0.09,40,150,10.6
"inband",1,-12.6,4,5,5,424,100,16,0,0.02,80,151,5.3
"inband",1,-12.6,4,5,5,424,100,16,-1,0.04,80,152,5.3
"inband",1,-12.6,4,5,5,424,100,16,-2,0.06,80,153,5.3
"inband",1,-12.6,4,5,5,424,100,32,-3,0.01,160,154,2.65
"inband",1,-12.6,4,5,5,424,100,32,-4,0.04,160,155,2.65
"inband",1,-12.6,4,5,5,424,100,32,-5,0.1,160,156,2.65
"inband",1,-12.6,4,5,5,424,100,64,-6,0,320,157,1.325
"inband",1,-12.6,4,5,5,424,100,64,-7,0.06,320,158,1.325
"inband",1,-12.6,4,5,5,424,100,128,-8,0.01,640,159,0.6625
"inband",1,-12.6,4,5,5,424,100,128,-9,0.02,640,160,0.6625
"inband",1,-12.6,4,5,5,424,100,192,-10,0.06,960,161,0.441666666666667
"inband",1,-12.6,4,5,5,424,100,256,-11,0.06,1280,162,0.33125
"inband",1,-12.6,4,5,5,424,100,384,-12,0.06,1920,163,0.220833333333333
"inband",1,-12.6,4,5,5,424,100,512,-13,0.02,2560,164,0.165625
"inband",1,-12.6,4,5,6,504,100,1,20,0.03,5,131,100.8
"inband",1,-12.6,4,5,6,504,100,1,19,0.04,5,132,100.8
"inband",1,-12.6,4,5,6,504,100,1,18,0.03,5,133,100.8
"inband",1,-12.6,4,5,6,504,100,1,17,0.03,5,134,100.8
"inband",1,-12.6,4,5,6,504,100,1,16,0.04,5,135,100.8
"inband",1,-12.6,4,5,6,504,100,1,15,0.05,5,136,100.8
"inband",1,-12.6,4,5,6,504,100,1,14,0.05,5,137,100.8
"inband",1,-12.6,4,5,6,504,100,1,13,0.08,5,138,100.8
"inband",1,-12.6,4,5,6,504,100,1,12,0.1,5,139,100.8
"inband",1,-12.6,4,5,6,504,100,2,11,0.02,10,140,50.4
"inband",1,-12.6,4,5,6,504,100,2,10,0.04,10,141,50.4
"inband",1,-12.6,4,5,6,504,100,2,9,0.06,10,142,50.4
"inband",1,-12.6,4,5,6,504,100,2,8,0.07,10,143,50.4
"inband",1,-12.6,4,5,6,504,100,4,7,0.05,20,144,25.2
"inband",1,-12.6,4,5,6,504,100,4,6,0.07,20,145,25.2
"inband",1,-12.6,4,5,6,504,100,4,5,0.1,20,146,25.2
"inband",1,-12.6,4,5,6,504,100,8,4,0.03,40,147,12.6
"inband",1,-12.6,4,5,6,504,100,8,3,0.06,40,148,12.6
"inband",1,-12.6,4,5,6,504,100,8,2,0.08,40,149,12.6
"inband",1,-12.6,4,5,6,504,100,16,1,0,80,150,6.3
"inband",1,-12.6,4,5,6,504,100,16,0,0.04,80,151,6.3
"inband",1,-12.6,4,5,6,504,100,16,-1,0.03,80,152,6.3
"inband",1,-12.6,4,5,6,504,100,16,-2,0.09,80,153,6.3
"inband",1,-12.6,4,5,6,504,100,32,-3,0.02,160,154,3.15
"inband",1,-12.6,4,5,6,504,100,32,-4,0.09,160,155,3.15
"inband",1,-12.6,4,5,6,504,100,64,-5,0.01,320,156,1.575
"inband",1,-12.6,4,5,6,504,100,64,-6,0.01,320,157,1.575
"inband",1,-12.6,4,5,6,504,100,64,-7,0.07,320,158,1.575
"inband",1,-12.6,4,5,6,504,100,128,-8,0.01,640,159,0.7875
"inband",1,-12.6,4,5,6,504,100,128,-9,0.05,640,160,0.7875
"inband",1,-12.6,4,5,6,504,100,256,-10,0.02,1280,161,0.39375
"inband",1,-12.6,4,5,6,504,100,384,-11,0,1920,162,0.2625
"inband",1,-12.6,4,5,6,504,100,384,-12,0.07,1920,163,0.2625
"inband",1,-12.6,4,5,6,504,100,768,-13,0.03,3840,164,0.13125
"inband",1,-12.6,4,5,7,584,100,1,23,0.08,5,128,116.8
"inband",1,-12.6,4,5,7,584,100,1,22,0.07,5,129,116.8
"inband",1,-12.6,4,5,7,584,100,1,21,0.05,5,130,116.8
"inband",1,-12.6,4,5,7,584,100,1,20,0.05,5,131,116.8
"inband",1,-12.6,4,5,7,584,100,1,19,0.08,5,132,116.8
"inband",1,-12.6,4,5,7,584,100,1,18,0.07,5,133,116.8
"inband",1,-12.6,4,5,7,584,100,2,17,0.01,10,134,58.4
"inband",1,-12.6,4,5,7,584,100,2,16,0.02,10,135,58.4
"inband",1,-12.6,4,5,7,584,100,2,15,0.02,10,136,58.4
"inband",1,-12.6,4,5,7,584,100,2,14,0.02,10,137,58.4
"inband",1,-12.6,4,5,7,584,100,2,13,0.04,10,138,58.4
"inband",1,-12.6,4,5,7,584,100,2,12,0.03,10,139,58.4
"inband",1,-12.6,4,5,7,584,100,2,11,0.07,10,140,58.4
"inband",1,-12.6,4,5,7,584,100,2,10,0.07,10,141,58.4
"inband",1,-12.6,4,5,7,584,100,2,9,0.08,10,142,58.4
"inband",1,-12.6,4,5,7,584,100,4,8,0.06,20,143,29.2
"inband",1,-12.6,4,5,7,584,100,4,7,0.09,20,144,29.2
"inband",1,-12.6,4,5,7,584,100,8,6,0.02,40,145,14.6
"inband",1,-12.6,4,5,7,584,100,8,5,0.05,40,146,14.6
"inband",1,-12.6,4,5,7,584,100,8,4,0.04,40,147,14.6
"inband",1,-12.6,4,5,7,584,100,8,3,0.07,40,148,14.6
"inband",1,-12.6,4,5,7,584,100,16,2,0.02,80,149,7.3
"inband",1,-12.6,4,5,7,584,100,16,1,0.02,80,150,7.3
"inband",1,-12.6,4,5,7,584,100,16,0,0.05,80,151,7.3
"inband",1,-12.6,4,5,7,584,100,16,-1,0.09,80,152,7.3
"inband",1,-12.6,4,5,7,584,100,32,-2,0.01,160,153,3.65
"inband",1,-12.6,4,5,7,584,100,32,-3,0.03,160,154,3.65
"inband",1,-12.6,4,5,7,584,100,64,-4,0,320,155,1.825
"inband",1,-12.6,4,5,7,584,100,64,-5,0.02,320,156,1.825
"inband",1,-12.6,4,5,7,584,100,64,-6,0.05,320,157,1.825
"inband",1,-12.6,4,5,7,584,100,128,-7,0.01,640,158,0.9125
"inband",1,-12.6,4,5,7,584,100,128,-8,0.04,640,159,0.9125
"inband",1,-12.6,4,5,7,584,100,192,-9,0.08,960,160,0.608333333333333
"inband",1,-12.6,4,5,7,584,100,256,-10,0.06,1280,161,0.45625
"inband",1,-12.6,4,5,7,584,100,384,-11,0.08,1920,162,0.304166666666667
"inband",1,-12.6,4,5,7,584,100,512,-12,0.1,2560,163,0.228125
"inband",1,-12.6,4,5,7,584,100,1024,-13,0.01,5120,164,0.1140625
"inband",1,-12.6,4,5,8,680,100,2,18,0.01,10,133,68
"inband",1,-12.6,4,5,8,680,100,2,17,0.02,10,134,68
"inband",1,-12.6,4,5,8,680,100,2,16,0.03,10,135,68
"inband",1,-12.6,4,5,8,680,100,2,15,0.02,10,136,68
"inband",1,-12.6,4,5,8,680,100,2,14,0.03,10,137,68
"inband",1,-12.6,4,5,8,680,100,2,13,0.04,10,138,68
"inband",1,-12.6,4,5,8,680,100,2,12,0.07,10,139,68
"inband",1,-12.6,4,5,8,680,100,2,11,0.07,10,140,68
"inband",1,-12.6,4,5,8,680,100,2,10,0.1,10,141,68
"inband",1,-12.6,4,5,8,680,100,4,9,0.06,20,142,34
"inband",1,-12.6,4,5,8,680,100,4,8,0.08,20,143,34
"inband",1,-12.6,4,5,8,680,100,4,7,0.09,20,144,34
"inband",1,-12.6,4,5,8,680,100,8,6,0.03,40,145,17
"inband",1,-12.6,4,5,8,680,100,8,5,0.07,40,146,17
"inband",1,-12.6,4,5,8,680,100,8,4,0.08,40,147,17
"inband",1,-12.6,4,5,8,680,100,8,3,0.1,40,148,17
"inband",1,-12.6,4,5,8,680,100,16,2,0,80,149,8.5
"inband",1,-12.6,4,5,8,680,100,16,1,0.03,80,150,8.5
"inband",1,-12.6,4,5,8,680,100,16,0,0.07,80,151,8.5
"inband",1,-12.6,4,5,8,680,100,32,-1,0.01,160,152,4.25
"inband",1,-12.6,4,5,8,680,100,32,-2,0.03,160,153,4.25
"inband",1,-12.6,4,5,8,680,100,64,-3,0,320,154,2.125
"inband",1,-12.6,4,5,8,680,100,64,-4,0.01,320,155,2.125
"inband",1,-12.6,4,5,8,680,100,64,-5,0.04,320,156,2.125
"inband",1,-12.6,4,5,8,680,100,128,-6,0,640,157,1.0625
"inband",1,-12.6,4,5,8,680,100,128,-7,0.01,640,158,1.0625
"inband",1,-12.6,4,5,8,680,100,128,-8,0.1,640,159,1.0625
"inband",1,-12.6,4,5,8,680,100,256,-9,0.02,1280,160,0.53125
"inband",1,-12.6,4,5,8,680,100,384,-10,0.01,1920,161,0.354166666666667
"inband",1,-12.6,4,5,8,680,100,512,-11,0.03,2560,162,0.265625
"inband",1,-12.6,4,5,8,680,100,768,-12,0.01,3840,163,0.177083333333333
"inband",1,-12.6,4,5,8,680,100,1024,-13,0.04,5120,164,0.1328125
"inband",1,-12.6,4,5,9,776,100,2,20,0.01,10,131,77.6
"inband",1,-12.6,4,5,9,776,100,2,19,0.02,10,132,77.6
"inband",1,-12.6,4,5,9,776,100,2,18,0.03,10,133,77.6
"inband",1,-12.6,4,5,9,776,100,2,17,0.06,10,134,77.6
"inband",1,-12.6,4,5,9,776,100,2,16,0.04,10,135,77.6
"inband",1,-12.6,4,5,9,776,100,2,15,0.07,10,136,77.6
"inband",1,-12.6,4,5,9,776,100,2,14,0.04,10,137,77.6
"inband",1,-12.6,4,5,9,776,100,2,13,0.04,10,138,77.6
"inband",1,-12.6,4,5,9,776,100,4,12,0.05,20,139,38.8
"inband",1,-12.6,4,5,9,776,100,4,11,0.06,20,140,38.8
"inband",1,-12.6,4,5,9,776,100,4,10,0.07,20,141,38.8
"inband",1,-12.6,4,5,9,776,100,4,9,0.09,20,142,38.8
"inband",1,-12.6,4,5,9,776,100,8,8,0.03,40,143,19.4
"inband",1,-12.6,4,5,9,776,100,8,7,0.05,40,144,19.4
"inband",1,-12.6,4,5,9,776,100,8,6,0.07,40,145,19.4
"inband",1,-12.6,4,5,9,776,100,8,5,0.08,40,146,19.4
"inband",1,-12.6,4,5,9,776,100,16,4,0,80,147,9.7
"inband",1,-12.6,4,5,9,776,100,16,3,0.03,80,148,9.7
"inband",1,-12.6,4,5,9,776,100,16,2,0.04,80,149,9.7
"inband",1,-12.6,4,5,9,776,100,16,1,0.08,80,150,9.7
"inband",1,-12.6,4,5,9,776,100,32,0,0.01,160,151,4.85
"inband",1,-12.6,4,5,9,776,100,32,-1,0.04,160,152,4.85
"inband",1,-12.6,4,5,9,776,100,32,-2,0.1,160,153,4.85
"inband",1,-12.6,4,5,9,776,100,64,-3,0,320,154,2.425
"inband",1,-12.6,4,5,9,776,100,64,-4,0.03,320,155,2.425
"inband",1,-12.6,4,5,9,776,100,64,-5,0.08,320,156,2.425
"inband",1,-12.6,4,5,9,776,100,128,-6,0.01,640,157,1.2125
"inband",1,-12.6,4,5,9,776,100,128,-7,0.1,640,158,1.2125
"inband",1,-12.6,4,5,9,776,100,192,-8,0.1,960,159,0.808333333333333
"inband",1,-12.6,4,5,9,776,100,384,-9,0.04,1920,160,0.404166666666667
"inband",1,-12.6,4,5,9,776,100,384,-10,0.08,1920,161,0.404166666666667
"inband",1,-12.6,4,5,9,776,100,768,-11,0,3840,162,0.202083333333333
"inband",1,-12.6,4,5,9,776,100,1024,-12,0.02,5120,163,0.1515625
"inband",1,-12.6,4,5,9,776,100,1536,-13,0.04,7680,164,0.101041666666667
"inband",1,-12.6,4,5,10,872,100,4,18,0.05,20,133,43.6
"inband",1,-12.6,4,5,10,872,100,8,17,0.03,40,134,21.8
"inband",1,-12.6,4,5,10,872,100,4,16,0.09,20,135,43.6
"inband",1,-12.6,4,5,10,872,100,8,15,0.01,40,136,21.8
"inband",1,-12.6,4,5,10,872,100,4,14,0.1,20,137,43.6
"inband",1,-12.6,4,5,10,872,100,4,13,0.1,20,138,43.6
"inband",1,-12.6,4,5,10,872,100,8,12,0.03,40,139,21.8
"inband",1,-12.6,4,5,10,872,100,8,11,0.05,40,140,21.8
"inband",1,-12.6,4,5,10,872,100,8,10,0.07,40,141,21.8
"inband",1,-12.6,4,5,10,872,100,8,9,0.05,40,142,21.8
"inband",1,-12.6,4,5,10,872,100,8,8,0.07,40,143,21.8
"inband",1,-12.6,4,5,10,872,100,16,7,0.01,80,144,10.9
"inband",1,-12.6,4,5,10,872,100,16,6,0.04,80,145,10.9
"inband",1,-12.6,4,5,10,872,100,16,5,0.04,80,146,10.9
"inband",1,-12.6,4,5,10,872,100,16,4,0.07,80,147,10.9
"inband",1,-12.6,4,5,10,872,100,32,3,0.07,160,148,5.45
"inband",1,-12.6,4,5,10,872,100,32,2,0.04,160,149,5.45
"inband",1,-12.6,4,5,10,872,100,32,1,0.06,160,150,5.45
"inband",1,-12.6,4,5,10,872,100,32,0,0.08,160,151,5.45
"inband",1,-12.6,4,5,10,872,100,64,-1,0,320,152,2.725
"inband",1,-12.6,4,5,10,872,100,64,-2,0.05,320,153,2.725
"inband",1,-12.6,4,5,10,872,100,64,-3,0.09,320,154,2.725
"inband",1,-12.6,4,5,10,872,100,128,-4,0.02,640,155,1.3625
"inband",1,-12.6,4,5,10,872,100,128,-5,0.03,640,156,1.3625
"inband",1,-12.6,4,5,10,872,100,128,-6,0.1,640,157,1.3625
"inband",1,-12.6,4,5,10,872,100,256,-7,0.04,1280,158,0.68125
"inband",1,-12.6,4,5,10,872,100,256,-8,0.09,1280,159,0.68125
"inband",1,-12.6,4,5,10,872,100,384,-9,0.08,1920,160,0.454166666666667
"inband",1,-12.6,4,5,10,872,100,768,-10,0.04,3840,161,0.227083333333333
"inband",1,-12.6,4,5,10,872,100,768,-11,0.09,3840,162,0.227083333333333
"inband",1,-12.6,4,5,10,872,100,1536,-12,0.02,7680,163,0.113541666666667
"inband",1,-12.6,4,5,10,872,100,2048,-13,0.01,10239.603960396,164,0.0851595436085863
"inband",1,-12.6,5,6,0,152,100,1,12,0,6,139,25.3333333333333
"inband",1,-12.6,5,6,0,152,100,1,11,0.01,6,140,25.3333333333333
"inband",1,-12.6,5,6,0,152,100,1,10,0.01,6,141,25.3333333333333
"inband",1,-12.6,5,6,0,152,100,1,9,0.03,6,142,25.3333333333333
"inband",1,-12.6,5,6,0,152,100,1,8,0.03,6,143,25.3333333333333
"inband",1,-12.6,5,6,0,152,100,1,7,0.04,6,144,25.3333333333333
"inband",1,-12.6,5,6,0,152,100,1,6,0.05,6,145,25.3333333333333
"inband",1,-12.6,5,6,0,152,100,1,5,0.06,6,146,25.3333333333333
"inband",1,-12.6,5,6,0,152,100,2,4,0.06,12,147,12.6666666666667
"inband",1,-12.6,5,6,0,152,100,2,3,0.07,12,148,12.6666666666667
"inband",1,-12.6,5,6,0,152,100,2,2,0.08,12,149,12.6666666666667
"inband",1,-12.6,5,6,0,152,100,4,1,0.07,24,150,6.33333333333333
"inband",1,-12.6,5,6,0,152,100,4,0,0.09,24,151,6.33333333333333
"inband",1,-12.6,5,6,0,152,100,8,-1,0.02,48,152,3.16666666666667
"inband",1,-12.6,5,6,0,152,100,8,-2,0.02,48,153,3.16666666666667
"inband",1,-12.6,5,6,0,152,100,8,-3,0.08,48,154,3.16666666666667
"inband",1,-12.6,5,6,0,152,100,16,-4,0.04,96,155,1.58333333333333
"inband",1,-12.6,5,6,0,152,100,16,-5,0.03,96,156,1.58333333333333
"inband",1,-12.6,5,6,0,152,100,16,-6,0.09,96,157,1.58333333333333
"inband",1,-12.6,5,6,0,152,100,32,-7,0.03,192,158,0.791666666666667
"inband",1,-12.6,5,6,0,152,100,32,-8,0.07,192,159,0.791666666666667
"inband",1,-12.6,5,6,0,152,100,64,-9,0.02,384,160,0.395833333333333
"inband",1,-12.6,5,6,0,152,100,64,-10,0.05,384,161,0.395833333333333
"inband",1,-12.6,5,6,0,152,100,128,-11,0,768,162,0.197916666666667
"inband",1,-12.6,5,6,0,152,100,128,-12,0.04,768,163,0.197916666666667
"inband",1,-12.6,5,6,0,152,100,192,-13,0.02,1151.96078431373,164,0.131948936170213
"inband",1,-12.6,5,6,1,208,100,1,16,0,6,135,34.6666666666667
"inband",1,-12.6,5,6,1,208,100,1,15,0,6,136,34.6666666666667
"inband",1,-12.6,5,6,1,208,100,1,14,0.01,6,137,34.6666666666667
"inband",1,-12.6,5,6,1,208,100,1,13,0.02,6,138,34.6666666666667
"inband",1,-12.6,5,6,1,208,100,1,12,0.02,6,139,34.6666666666667
"inband",1,-12.6,5,6,1,208,100,1,11,0.02,6,140,34.6666666666667
"inband",1,-12.6,5,6,1,208,100,1,10,0.03,6,141,34.6666666666667
"inband",1,-12.6,5,6,1,208,100,1,9,0.03,6,142,34.6666666666667
"inband",1,-12.6,5,6,1,208,100,1,8,0.06,6,143,34.6666666666667
"inband",1,-12.6,5,6,1,208,100,1,7,0.07,6,144,34.6666666666667
"inband",1,-12.6,5,6,1,208,100,1,6,0.09,6,145,34.6666666666667
"inband",1,-12.6,5,6,1,208,100,2,5,0.05,12,146,17.3333333333333
"inband",1,-12.6,5,6,1,208,100,2,4,0.06,12,147,17.3333333333333
"inband",1,-12.6,5,6,1,208,100,2,3,0.09,12,148,17.3333333333333
"inband",1,-12.6,5,6,1,208,100,4,2,0.06,24,149,8.66666666666667
"inband",1,-12.6,5,6,1,208,100,4,1,0.1,24,150,8.66666666666667
"inband",1,-12.6,5,6,1,208,100,8,0,0.01,48,151,4.33333333333333
"inband",1,-12.6,5,6,1,208,100,8,-1,0.05,48,152,4.33333333333333
"inband",1,-12.6,5,6,1,208,100,8,-2,0.07,48,153,4.33333333333333
"inband",1,-12.6,5,6,1,208,100,16,-3,0.04,96,154,2.16666666666667
"inband",1,-12.6,5,6,1,208,100,16,-4,0.04,96,155,2.16666666666667
"inband",1,-12.6,5,6,1,208,100,32,-5,0.01,192,156,1.08333333333333
"inband",1,-12.6,5,6,1,208,100,32,-6,0.04,192,157,1.08333333333333
"inband",1,-12.6,5,6,1,208,100,32,-7,0.06,192,158,1.08333333333333
"inband",1,-12.6,5,6,1,208,100,32,-8,0.1,192,159,1.08333333333333
"inband",1,-12.6,5,6,1,208,100,64,-9,0.03,384,160,0.541666666666667
"inband",1,-12.6,5,6,1,208,100,64,-10,0.09,384,161,0.541666666666667
"inband",1,-12.6,5,6,1,208,100,128,-11,0.02,768,162,0.270833333333333
"inband",1,-12.6,5,6,1,208,100,192,-12,0.02,1151.96078431373,163,0.18056170212766
"inband",1,-12.6,5,6,1,208,100,192,-13,0.08,1152.03703703704,164,0.180549750843916
"inband",1,-12.6,5,6,2,256,100,1,16,0.01,6,135,42.6666666666667
"inband",1,-12.6,5,6,2,256,100,1,15,0.01,6,136,42.6666666666667
"inband",1,-12.6,5,6,2,256,100,1,14,0.01,6,137,42.6666666666667
"inband",1,-12.6,5,6,2,256,100,1,13,0.02,6,138,42.6666666666667
"inband",1,-12.6,5,6,2,256,100,1,12,0.02,6,139,42.6666666666667
"inband",1,-12.6,5,6,2,256,100,1,11,0.03,6,140,42.6666666666667
"inband",1,-12.6,5,6,2,256,100,1,10,0.05,6,141,42.6666666666667
"inband",1,-12.6,5,6,2,256,100,1,9,0.05,6,142,42.6666666666667
"inband",1,-12.6,5,6,2,256,100,1,8,0.07,6,143,42.6666666666667
"inband",1,-12.6,5,6,2,256,100,1,7,0.1,6,144,42.6666666666667
"inband",1,-12.6,5,6,2,256,100,2,6,0.05,12,145,21.3333333333333
"inband",1,-12.6,5,6,2,256,100,2,5,0.06,12,146,21.3333333333333
"inband",1,-12.6,5,6,2,256,100,2,4,0.08,12,147,21.3333333333333
"inband",1,-12.6,5,6,2,256,100,4,3,0.06,24,148,10.6666666666667
"inband",1,-12.6,5,6,2,256,100,4,2,0.08,24,149,10.6666666666667
"inband",1,-12.6,5,6,2,256,100,4,1,0.1,24,150,10.6666666666667
"inband",1,-12.6,5,6,2,256,100,8,0,0.01,48,151,5.33333333333333
"inband",1,-12.6,5,6,2,256,100,8,-1,0.05,48,152,5.33333333333333
"inband",1,-12.6,5,6,2,256,100,16,-2,0.03,96,153,2.66666666666667
"inband",1,-12.6,5,6,2,256,100,16,-3,0.03,96,154,2.66666666666667
"inband",1,-12.6,5,6,2,256,100,16,-4,0.05,96,155,2.66666666666667
"inband",1,-12.6,5,6,2,256,100,32,-5,0.04,192,156,1.33333333333333
"inband",1,-12.6,5,6,2,256,100,32,-6,0.04,192,157,1.33333333333333
"inband",1,-12.6,5,6,2,256,100,64,-7,0.01,384,158,0.666666666666667
"inband",1,-12.6,5,6,2,256,100,64,-8,0.02,384,159,0.666666666666667
"inband",1,-12.6,5,6,2,256,100,64,-9,0.06,384,160,0.666666666666667
"inband",1,-12.6,5,6,2,256,100,128,-10,0.02,768,161,0.333333333333333
"inband",1,-12.6,5,6,2,256,100,128,-11,0.08,768,162,0.333333333333333
"inband",1,-12.6,5,6,2,256,100,192,-12,0.03,1152.03883495146,163,0.222214731164672
"inband",1,-12.6,5,6,2,256,100,256,-13,0.07,1535.98130841121,164,0.166668694858534
"inband",1,-12.6,5,6,3,328,100,1,16,0.01,6,135,54.6666666666667
"inband",1,-12.6,5,6,3,328,100,1,15,0.02,6,136,54.6666666666667
"inband",1,-12.6,5,6,3,328,100,1,14,0.03,6,137,54.6666666666667
"inband",1,-12.6,5,6,3,328,100,1,13,0.03,6,138,54.6666666666667
"inband",1,-12.6,5,6,3,328,100,1,12,0.03,6,139,54.6666666666667
"inband",1,-12.6,5,6,3,328,100,1,11,0.03,6,140,54.6666666666667
"inband",1,-12.6,5,6,3,328,100,1,10,0.03,6,141,54.6666666666667
"inband",1,-12.6,5,6,3,328,100,1,9,0.06,6,142,54.6666666666667
"inband",1,-12.6,5,6,3,328,100,1,8,0.1,6,143,54.6666666666667
"inband",1,-12.6,5,6,3,328,100,2,7,0.05,12,144,27.3333333333333
"inband",1,-12.6,5,6,3,328,100,2,6,0.05,12,145,27.3333333333333
"inband",1,-12.6,5,6,3,328,100,2,5,0.06,12,146,27.3333333333333
"inband",1,-12.6,5,6,3,328,100,4,4,0.07,24,147,13.6666666666667
"inband",1,-12.6,5,6,3,328,100,4,3,0.09,24,148,13.6666666666667
"inband",1,-12.6,5,6,3,328,100,4,2,0.1,24,149,13.6666666666667
"inband",1,-12.6,5,6,3,328,100,8,1,0.03,48,150,6.83333333333333
"inband",1,-12.6,5,6,3,328,100,8,0,0.07,48,151,6.83333333333333
"inband",1,-12.6,5,6,3,328,100,16,-1,0.02,96,152,3.41666666666667
"inband",1,-12.6,5,6,3,328,100,16,-2,0.03,96,153,3.41666666666667
"inband",1,-12.6,5,6,3,328,100,16,-3,0.05,96,154,3.41666666666667
"inband",1,-12.6,5,6,3,328,100,32,-4,0,192,155,1.70833333333333
"inband",1,-12.6,5,6,3,328,100,32,-5,0.04,192,156,1.70833333333333
"inband",1,-12.6,5,6,3,328,100,32,-6,0.07,192,157,1.70833333333333
"inband",1,-12.6,5,6,3,328,100,64,-7,0.01,384,158,0.854166666666667
"inband",1,-12.6,5,6,3,328,100,64,-8,0.03,384,159,0.854166666666667
"inband",1,-12.6,5,6,3,328,100,128,-9,0,768,160,0.427083333333333
"inband",1,-12.6,5,6,3,328,100,128,-10,0.04,768,161,0.427083333333333
"inband",1,-12.6,5,6,3,328,100,192,-11,0.02,1151.96078431373,162,0.284731914893617
"inband",1,-12.6,5,6,3,328,100,256,-12,0.01,1536.0396039604,163,0.213536160886941
"inband",1,-12.6,5,6,3,328,100,384,-13,0.02,2304.01960784314,164,0.142359899578741
"inband",1,-12.6,5,6,4,408,100,1,18,0.01,6,133,68
"inband",1,-12.6,5,6,4,408,100,1,17,0.01,6,134,68
"inband",1,-12.6,5,6,4,408,100,1,16,0.02,6,135,68
"inband",1,-12.6,5,6,4,408,100,1,15,0.03,6,136,68
"inband",1,-12.6,5,6,4,408,100,1,14,0.03,6,137,68
"inband",1,-12.6,5,6,4,408,100,1,13,0.03,6,138,68
"inband",1,-12.6,5,6,4,408,100,1,12,0.06,6,139,68
"inband",1,-12.6,5,6,4,408,100,1,11,0.04,6,140,68
"inband",1,-12.6,5,6,4,408,100,1,10,0.07,6,141,68
"inband",1,-12.6,5,6,4,408,100,2,9,0.05,12,142,34
"inband",1,-12.6,5,6,4,408,100,2,8,0.05,12,143,34
"inband",1,-12.6,5,6,4,408,100,2,7,0.06,12,144,34
"inband",1,-12.6,5,6,4,408,100,2,6,0.08,12,145,34
"inband",1,-12.6,5,6,4,408,100,4,5,0.07,24,146,17
"inband",1,-12.6,5,6,4,408,100,4,4,0.06,24,147,17
"inband",1,-12.6,5,6,4,408,100,4,3,0.1,24,148,17
"inband",1,-12.6,5,6,4,408,100,8,2,0.02,48,149,8.5
"inband",1,-12.6,5,6,4,408,100,8,1,0.03,48,150,8.5
"inband",1,-12.6,5,6,4,408,100,16,0,0.02,96,151,4.25
"inband",1,-12.6,5,6,4,408,100,16,-1,0.03,96,152,4.25
"inband",1,-12.6,5,6,4,408,100,16,-2,0.05,96,153,4.25
"inband",1,-12.6,5,6,4,408,100,16,-3,0.09,96,154,4.25
"inband",1,-12.6,5,6,4,408,100,32,-4,0.01,192,155,2.125
"inband",1,-12.6,5,6,4,408,100,32,-5,0.05,192,156,2.125
"inband",1,-12.6,5,6,4,408,100,64,-6,0.01,384,157,1.0625
"inband",1,-12.6,5,6,4,408,100,64,-7,0.02,384,158,1.0625
"inband",1,-12.6,5,6,4,408,100,64,-8,0.09,384,159,1.0625
"inband",1,-12.6,5,6,4,408,100,128,-9,0.03,768,160,0.53125
"inband",1,-12.6,5,6,4,408,100,192,-10,0,1152,161,0.354166666666667
"inband",1,-12.6,5,6,4,408,100,256,-11,0,1536,162,0.265625
"inband",1,-12.6,5,6,4,408,100,256,-12,0.04,1535.96153846154,163,0.26563165143358
"inband",1,-12.6,5,6,4,408,100,384,-13,0.09,2304.03669724771,164,0.177080512861352
"inband",1,-12.6,5,6,5,504,100,1,18,0.01,6,133,84
"inband",1,-12.6,5,6,5,504,100,1,17,0.04,6,134,84
"inband",1,-12.6,5,6,5,504,100,1,16,0.05,6,135,84
"inband",1,-12.6,5,6,5,504,100,1,15,0.02,6,136,84
